Date,open,high,low,close,volume,dividends,stock splits
1990-01-02,4.430721000271267,4.52962064743042,4.410941070839437,4.52962064743042,456975.0,0.0,0.0
1990-01-03,4.529620034343271,4.539510507039935,4.480170726776123,4.480170726776123,504225.0,0.0,0.0
1990-01-04,4.458276828490102,4.508034706115723,4.458276828490102,4.508034706115723,301050.0,0.05185,0.0
1990-01-05,4.488130953344969,4.488130953344969,4.388615728468031,4.398567199707031,199800.0,0.0,0.0
1990-01-08,4.378663861085562,4.378663861085562,4.328907016055425,4.368712902069092,278775.0,0.0,0.0
1990-01-09,4.368714589386382,4.368714589386382,4.289102017880075,4.3090057373046875,209250.0,0.0,0.0
1990-01-10,4.328907073902866,4.328907073902866,4.149779303230308,4.169682502746582,257175.0,0.0,0.0
1990-01-11,4.19953801569742,4.219440962959767,4.139828917666852,4.159731864929199,317925.0,0.0,0.0
1990-01-12,4.119924068450928,4.1497782193188195,4.100021130376726,4.119924068450928,374625.0,0.0,0.0
1990-01-15,4.119925499810675,4.1398284447996305,4.06021640860031,4.080119609832764,269325.0,0.0,0.0
1990-01-16,4.06021758869944,4.1000237464904785,4.030362906295268,4.1000237464904785,288225.0,0.0,0.0
1990-01-17,4.119925499810675,4.1497796610506095,4.06021640860031,4.080119609832764,281475.0,0.0,0.0
1990-01-18,4.060215705851544,4.139827728271484,4.060215705851544,4.139827728271484,230175.0,0.0,0.0
1990-01-19,4.159730669815606,4.199536809147304,4.12987600125597,4.139827728271484,405675.0,0.0,0.0
1990-01-22,4.129877219641961,4.1497801670578,4.060216903686523,4.060216903686523,166725.0,0.0,0.0
1990-01-23,4.060216666958537,4.080119869457464,4.020410261960683,4.040313720703125,547425.0,0.0,0.0
1990-01-24,3.980605662234362,4.040315292966776,3.920896800232791,4.0303635597229,508950.0,0.0,0.0
1990-01-25,4.050265974426504,4.080120913939304,3.9208962781615746,3.960702180862427,562950.0,0.0,0.0
1990-01-26,3.980604967586736,4.010459905864823,3.930847847512059,3.990556955337525,1070550.0,0.0,0.0
1990-01-29,3.990556165629481,3.990556165629481,3.861186244072893,3.900992393493652,947025.0,0.0,0.0
1990-01-30,3.9109430350846934,3.9208942493672545,3.7417672674122087,3.8313310146331783,299025.0,0.0,0.0
1990-01-31,3.8014780575718583,4.000508339806859,3.8014780575718583,3.960702180862427,432675.0,0.0,0.0
1990-02-01,3.9507504946374263,3.9507504946374263,3.92089581489563,3.92089581489563,405000.0,0.0,0.0
1990-02-02,3.900992514022312,3.910944243867619,3.851235146013413,3.891041040420532,197100.0,0.0,0.0
1990-02-05,3.900991311873425,3.900991311873425,3.8512339591979985,3.851233959197998,541350.0,0.0,0.0
1990-02-06,3.841284990310669,3.861187945670377,3.8213820349509606,3.841284990310669,337500.0,0.0,0.0
1990-02-07,3.8313320804334814,3.900992393493652,3.8014771480635137,3.900992393493652,1011825.0,0.0,0.0
1990-02-08,3.920895461225872,3.920895461225872,3.8611863633716657,3.891041040420532,564300.0,0.0,0.0
1990-02-09,3.891039841338339,3.891039841338339,3.8412822324194655,3.851233959197998,214650.0,0.0,0.0
1990-02-12,3.8512332327719863,3.8611844451866095,3.741766565046937,3.771621227264404,998325.0,0.0,0.0
1990-02-13,3.751718875182678,3.761670602995892,3.701961517333984,3.701961517333984,558900.0,0.0,0.0
1990-02-14,3.711912246454969,3.711912246454969,3.582543132993792,3.662155151367187,1377000.0,0.0,0.0
1990-02-15,3.6422523409574183,3.761670244662103,3.622349143470429,3.7318155765533447,941625.0,0.0,0.0
1990-02-16,3.741768219228638,3.821380259931553,3.741768219228638,3.791525840759278,481950.0,0.0,0.0
1990-02-20,3.751719978308131,3.761671709047471,3.70196260582918,3.711913824081421,209250.0,0.0,0.0
1990-02-21,3.692010950986179,3.7417688369750977,3.682059732529372,3.7417688369750977,110700.0,0.0,0.0
1990-02-22,3.7218632698059086,3.781572076011955,3.67210541881412,3.721863269805908,485325.0,0.0,0.0
1990-02-23,3.711913824081421,3.751719978308131,3.70196260582918,3.711913824081421,105975.0,0.0,0.0
1990-02-26,3.7119139003869024,3.771623517319738,3.701962681930096,3.7417688369750977,168750.0,0.0,0.0
1990-02-27,3.751719546600888,3.8711379955396374,3.751719546600888,3.8611862659454346,438075.0,0.0,0.0
1990-02-28,3.871137857437134,3.8910408034284623,3.861186128197958,3.871137857437134,511650.0,0.0,0.0
1990-03-01,3.8611858723978423,3.9208949626596663,3.8611858723978423,3.910943746566773,305100.0,0.0,0.0
1990-03-02,3.930847162975778,3.9706530570983887,3.9109442159144727,3.9706530570983887,141750.0,0.0,0.0
1990-03-05,3.970653302974857,3.9806045208781984,3.9308474063873287,3.930847406387329,253800.0,0.0,0.0
1990-03-06,3.950750961430794,3.960702180862427,3.9208962781615746,3.960702180862427,151875.0,0.0,0.0
1990-03-07,3.950749635912326,3.96070085200522,3.90099201798689,3.910943746566773,311175.0,0.0,0.0
1990-03-08,3.930847545638595,3.930847545638595,3.9009928658967983,3.92089581489563,91125.0,0.0,0.0
1990-03-09,3.900992486140295,4.060216831361313,3.900992486140295,3.9706530570983887,1003050.0,0.0,0.0
1990-03-12,3.950750110037083,3.980604274385517,3.940798380262906,3.9706530570983887,166050.0,0.0,0.0
1990-03-13,3.96070085200522,3.970652580585103,3.90099201798689,3.910943746566773,217350.0,0.0,0.0
1990-03-14,3.9308474063873287,3.9308474063873287,3.9109444580935646,3.930847406387329,182250.0,0.0,0.0
1990-03-15,3.930847639894653,3.960701807865209,3.930847639894653,3.950750589370727,338850.0,0.0,0.0
1990-03-16,4.000507692756007,4.0104594230651855,3.980604488381189,4.0104594230651855,1150875.0,0.0,0.0
1990-03-19,3.990557120375226,3.990557120375226,3.950750961430794,3.960702180862427,481275.0,0.0,0.0
1990-03-20,3.960701807865209,3.960701807865209,3.930847639894653,3.950750589370727,605475.0,0.0,0.0
1990-03-21,3.940798763894461,3.940798763894461,3.910944596639764,3.92089581489563,389475.0,0.0,0.0
1990-03-22,3.9009941126334247,3.9009941126334247,3.841284990310669,3.841284990310669,430650.0,0.0,0.0
1990-03-23,3.85123539758719,3.85123539758719,3.801477513840908,3.811429500579834,156600.0,0.0,0.0
1990-03-26,3.821380259931553,3.831331989232491,3.791525840759278,3.791525840759278,189000.0,0.0,0.0
1990-03-27,3.78157446306008,3.821380615234375,3.771623245320927,3.821380615234375,222750.0,0.0,0.0
1990-03-28,3.78157354613537,3.881088518076234,3.662155631055028,3.701961517333984,3759075.0,0.0,0.0
1990-03-29,3.662156125388925,3.662156125388925,3.582544085841157,3.622349977493286,2115450.0,0.0,0.0
1990-03-30,3.6024465560913086,3.622349499289893,3.5327857424093154,3.6024465560913086,1237275.0,0.0,0.0
1990-04-02,3.64225317956286,3.68205907121499,3.582544085841157,3.622349977493286,588600.0,0.0,0.0
1990-04-03,3.6024470316672215,3.632301450406319,3.59249530251068,3.622349977493286,635175.0,0.0,0.0
1990-04-04,3.600285652483601,3.6905436834187975,3.590257297993897,3.6805148124694824,974025.0,0.05185,0.0
1990-04-05,3.680516094714112,3.780802515077516,3.680516094714112,3.7507169246673584,952425.0,0.0,0.0
1990-04-06,3.7707737265289296,3.7707737265289296,3.690544547753182,3.730659008026123,298350.0,0.0,0.0
1990-04-09,3.730659008026123,3.740687364864492,3.710601777889652,3.730659008026123,494775.0,0.0,0.0
1990-04-10,3.7507170115487143,3.7507170115487143,3.700573412860647,3.720630645751953,828900.0,0.0,0.0
1990-04-11,3.7406881149036137,3.7406881149036137,3.680516412429275,3.7106025218963623,1078650.0,0.0,0.0
1990-04-12,3.730659520427507,3.7406878786432594,3.690545054644895,3.720630645751953,608175.0,0.0,0.0
1990-04-16,3.720629239163629,3.7607439480107288,3.700572013854981,3.700572013854981,471825.0,0.0,0.0
1990-04-17,3.690544155034609,3.690544155034609,3.660458054801563,3.6704869270324703,403650.0,0.0,0.0
1990-04-18,3.690544155034609,3.690544155034609,3.6704869270324703,3.6704869270324703,324675.0,0.0,0.0
1990-04-19,3.670486434121812,3.720629239163629,3.670486434121812,3.700572013854981,267300.0,0.0,0.0
1990-04-20,3.690542697906494,3.7005710497182553,3.6604566095522664,3.690542697906494,450225.0,0.0,0.0
1990-04-23,3.6805169941795985,3.690545871073758,3.650431138186995,3.660459756851196,1057725.0,0.0,0.0
1990-04-24,3.660458609240275,3.6805158402804223,3.6303727626800537,3.6303727626800537,608175.0,0.0,0.0
1990-04-25,3.650429307446962,3.650429307446962,3.5902576256386727,3.620343208312988,238275.0,0.0,0.0
1990-04-26,3.620343495609284,3.63037236826968,3.570200681686401,3.570200681686402,215325.0,0.0,0.0
1990-04-27,3.59025881691526,3.59025881691526,3.46991438044812,3.4799435138702393,277425.0,0.0,0.0
1990-04-30,3.459884575433719,3.4999992847442627,3.4297984788933595,3.4999992847442627,736425.0,0.0,0.0
1990-05-01,3.5200565102846313,3.5200565102846313,3.479942059203894,3.4999992847442627,233550.0,0.0,0.0
1990-05-02,3.4899719755481393,3.5902589228190007,3.4899719755481393,3.5501441955566406,560925.0,0.0,0.0
1990-05-03,3.570200522764508,3.5902577507327846,3.5300858085981166,3.540114164352417,620325.0,0.0,0.0
1990-05-04,3.550143874690888,3.590258598327637,3.51002889282424,3.5902585983276367,230850.0,0.0,0.0
1990-05-07,3.5902582714339206,3.6504299640655513,3.58022939776544,3.650429964065552,346950.0,0.0,0.0
1990-05-08,3.650429440800494,3.6805152828037015,3.640400568569586,3.6704869270324703,265950.0,0.0,0.0
1990-05-09,3.690544547753182,3.740687364864492,3.670487317616712,3.730659008026123,276075.0,0.0,0.0
1990-05-10,3.710599917989489,3.770771836468209,3.690542697906494,3.690542697906494,125550.0,0.0,0.0
1990-05-11,3.6704865461266785,3.790830159880655,3.6704865461266785,3.770772933959961,294975.0,0.0,0.0
1990-05-14,3.770773922341841,3.790831153519865,3.750716691163816,3.760745048522949,1451925.0,0.0,0.0
1990-05-15,3.750716691163816,3.770773922341841,3.750716691163816,3.760745048522949,199125.0,0.0,0.0
1990-05-16,3.770773922341841,3.770773922341841,3.750716691163816,3.760745048522949,112725.0,0.0,0.0
1990-05-17,3.7707737265289296,3.780802083367299,3.720630134728022,3.730659008026123,326025.0,0.0,0.0
1990-05-18,3.730657138072483,3.730657138072483,3.6604566095522664,3.690542697906494,268650.0,0.0,0.0
1990-05-21,3.690542697906494,3.7005710497182553,3.680513829635261,3.690542697906494,338850.0,0.0,0.0
1990-05-22,3.690542697906494,3.690542697906494,3.6704854778235,3.690542697906494,483300.0,0.0,0.0
1990-05-23,3.690542697906494,3.72062826980125,3.6704854778235,3.690542697906494,153225.0,0.0,0.0
1990-05-24,3.700572510805841,3.710601383036748,3.660458054801563,3.6704869270324703,261900.0,0.0,0.0
1990-05-25,3.670487968793404,3.680516327410892,3.6203443680965823,3.640401601791382,345600.0,0.0,0.0
1990-05-29,3.6203442230655214,3.720630645751953,3.6203442230655214,3.720630645751953,330750.0,0.0,0.0
1990-05-30,3.690544739399864,3.760745048522949,3.690544739399864,3.760745048522949,6542775.0,0.0,0.0
1990-05-31,3.760744452226402,3.830945008448499,3.760744452226402,3.8209166526794434,380025.0,0.0,0.0
