Date,open,high,low,close,volume,dividends,stock splits
1963-01-02,0.0,0.1196194893953119,0.1181781813502311,0.1181781813502311,236443.0,0.0,0.0
1963-01-03,0.0,0.1196194812655448,0.1170253072696672,0.1196194812655448,350851.0,0.0,0.0
1963-01-04,0.0,0.1213489432791646,0.1201958879828453,0.1201958879828453,327970.0,0.0,0.0
1963-01-07,0.0,0.1216372161446771,0.1199078112840652,0.1199078112840652,236443.0,0.0,0.0
1963-01-08,0.0,0.1242312952048922,0.1199077081490361,0.1222134605050087,465259.0,0.0,0.0
1963-01-09,0.0,0.1227900661932888,0.1193312779068946,0.1193312779068946,396614.0,0.0,0.0
1963-01-10,0.0,0.1207724468931391,0.1181782605004104,0.1190430521965026,373733.0,0.0,0.0
1963-01-11,0.0,0.1236547691447357,0.119042928932059,0.123078241944313,282206.0,0.0,0.0
1963-01-14,0.0,0.123654943057197,0.1210607557020951,0.1219255477190017,244070.0,0.0,0.0
1963-01-15,0.0,0.1239430792632186,0.1216371582914228,0.1225017607212066,289834.0,0.0,0.0
1963-01-16,0.0,0.1219254674678266,0.1199077989689325,0.1213489398360252,129662.0,0.0,0.0
1963-01-17,0.0,0.1222135530713165,0.1207724122042238,0.1213489398360252,160171.0,0.0,0.0
1963-01-18,0.0,0.1230782785902919,0.1193312280625826,0.1196194812655448,442378.0,0.0,0.0
1963-01-21,0.0,0.1201958879828453,0.1187547575579451,0.1201958879828453,266952.0,0.0,0.0
1963-01-22,0.0,0.1210606720500917,0.1184664864875523,0.1193312779068946,228816.0,0.0,0.0
1963-01-23,0.0,0.1196194735995542,0.1181781657447982,0.1184664294123649,327970.0,0.0,0.0
1963-01-24,0.0,0.1187547493353825,0.1173136085271835,0.1173136085271835,320342.0,0.0,0.0
1963-01-25,0.0,0.1181782651968269,0.1129900704176521,0.1138546839356422,655939.0,0.0,0.0
1963-01-28,0.0,0.1155839880872742,0.1129899818375298,0.1150076389312744,503395.0,0.0,0.0
1963-01-29,0.0,0.1150076023074443,0.1129899458562165,0.1147193387150764,488141.0,0.0,0.0
1963-01-30,0.0,0.1161605283775545,0.1135663436268981,0.1155840009450912,327970.0,0.0,0.0
1963-01-31,0.0,0.1167370798125978,0.1147194115964679,0.1152959391474723,251698.0,0.0,0.0
1963-02-01,0.0,0.115295993003321,0.1138546839356422,0.1138546839356422,251698.0,0.0,0.0
1963-02-04,0.0,0.1158722517714388,0.1138545946776943,0.1150076389312744,274579.0,0.0,0.0
1963-02-05,0.0,0.1150076605758803,0.1121252223702412,0.1141428798437118,68645.0,0.0,0.0
1963-02-06,0.0,0.1150076605758803,0.1132780886284631,0.1141428798437118,175426.0,0.0,0.0
1963-02-07,0.0,0.1167371311703095,0.112701803445816,0.112701803445816,236443.0,0.0,0.0
1963-02-08,0.0,0.1132781014290452,0.1118369712695573,0.1124134883284568,183053.0,0.0,0.0
1963-02-11,0.0,0.1129900183359782,0.1106840968132019,0.1106840968132019,297461.0,0.0,0.0
1963-02-12,0.0,0.1112604695025361,0.1101075923638781,0.1103958562016487,167798.0,0.0,0.0
1963-02-13,0.0,0.112990067348138,0.1118370222219361,0.112701803445816,312715.0,0.0,0.0
1963-02-14,0.0,0.1152959391474723,0.1135663669775404,0.1152959391474723,167798.0,0.0,0.0
1963-02-15,0.0,0.1173136085271835,0.115295950593826,0.1173136085271835,419496.0,0.0,0.0
1963-02-18,0.0,0.1193312925913557,0.1161605790257453,0.1161605790257453,358478.0,0.0,0.0
1963-02-19,0.0,0.1161605522615933,0.1152959391474723,0.1152959391474723,343224.0,0.0,0.0
1963-02-20,0.0,0.1147193476438633,0.112989954650402,0.112989954650402,53390.0,0.0,0.0
1963-02-21,0.0,0.1124134883284568,0.1089545222551174,0.1124134883284568,472886.0,0.0,0.0
