Date,open,high,low,close,volume,dividends,stock splits
1980-03-17,0.0,0.2733633871817321,0.2606488669881949,0.2622381746768951,557532.0,0.0,0.0
1980-03-18,0.0,0.2670063078403473,0.2606490434398984,0.2670063078403473,660133.0,0.0,0.0
1980-03-19,0.0,0.2733635008750797,0.2654169004426093,0.2685955464839935,1167332.0,0.0,0.0
1980-03-20,0.0,0.270184725522995,0.263827465824798,0.270184725522995,785965.0,0.0,0.0
1980-03-21,0.0,0.267006347937334,0.262238391585485,0.2654170095920563,338778.0,0.0,0.0
1980-03-24,0.0,0.2701848548336956,0.2638275920929073,0.2685955464839935,1080218.0,0.0,0.0
1980-03-25,0.0,0.267006347937334,0.2638277005887706,0.2654170095920563,524622.0,0.0,0.0
1980-03-26,0.0,0.2717742621898651,0.2670063354038189,0.2717742621898651,694979.0,0.0,0.0
1980-03-27,0.0,0.2701849659439053,0.2606490825821993,0.2654170095920563,967937.0,0.0,0.0
1980-03-28,0.0,0.2860781945749359,0.2654168387291301,0.2844888865947723,1322202.0,0.0,0.0
1980-03-31,0.0,0.2908462788367344,0.2797210592815257,0.2876676321029663,853721.0,0.0,0.0
1980-04-01,0.0,0.2972035706043243,0.287667658858099,0.2972035706043243,253600.0,0.0,0.0
1980-04-02,0.0,0.3099178962867414,0.2924354501603892,0.3051499724388122,704658.0,0.0,0.0
1980-04-03,0.0,0.306739290190721,0.2987927208482479,0.3035606741905212,1237024.0,0.0,0.0
1980-04-07,0.0,0.306739290190721,0.2924354595058747,0.3035606741905212,2619238.0,0.0,0.0
1980-04-08,0.0,0.3146859809096307,0.3019714533208079,0.313096672296524,1535148.0,0.0,0.0
1980-04-09,0.0,0.317864666548196,0.3115074019723808,0.3162753283977508,423956.0,0.0,0.0
1980-04-10,0.0,0.3178646266460418,0.3162752886951093,0.3178646266460418,360073.0,0.0,0.0
1980-04-11,0.0,0.317864647111674,0.3146860003471374,0.3146860003471374,513007.0,0.0,0.0
1980-04-14,0.0,0.3130965302665717,0.3019713163375854,0.3019713163375854,1008590.0,0.0,0.0
1980-04-15,0.0,0.3035608139060696,0.2972035496377302,0.3003821671009063,828554.0,0.0,0.0
1980-04-16,0.0,0.3003822974833406,0.2956143398770335,0.2987929880619049,507199.0,0.0,0.0
1980-04-17,0.0,0.297203490906244,0.2892568901346868,0.2956141531467438,611736.0,0.0,0.0
1980-04-18,0.0,0.2987928794480322,0.2972035706043243,0.2972035706043243,272958.0,0.0,0.0
1980-04-21,0.0,0.2987928794480322,0.2972035706043243,0.2972035706043243,87114.0,0.0,0.0
1980-04-22,0.0,0.303560653571706,0.2972033926611384,0.3019713163375854,2141077.0,0.0,0.0
1980-04-23,0.0,0.3067395645110835,0.2987929880619049,0.2987929880619049,1655172.0,0.0,0.0
1980-04-24,0.0,0.2987928000483963,0.2908462285995483,0.2908462285995483,2061706.0,0.0,0.0
1980-04-25,0.0,0.2876675025550996,0.2828995492726355,0.2844888865947723,536237.0,0.0,0.0
1980-04-28,0.0,0.289256751537323,0.2844888285693164,0.289256751537323,1380278.0,0.0,0.0
1980-04-29,0.0,0.2987927993237629,0.2892568901346868,0.2956141531467438,1146038.0,0.0,0.0
1980-04-30,0.0,0.3003821671009063,0.294024902832567,0.3003821671009063,596249.0,0.0,0.0
1980-05-01,0.0,0.3051501441648526,0.2972035706043243,0.2972035706043243,4624803.0,0.0,0.0
1980-05-02,0.0,0.3003821077412819,0.2924355363117059,0.2956141531467438,724017.0,0.0,0.0
1980-05-05,0.0,0.3019713163375854,0.2956140554270178,0.3019713163375854,392982.0,0.0,0.0
1980-05-06,0.0,0.3099180265644003,0.3035607920948238,0.3083287179470062,4431216.0,0.0,0.0
1980-05-07,0.0,0.322632552472885,0.3051500990904905,0.3178646266460418,4998427.0,0.0,0.0
1980-05-08,0.0,0.322632552472885,0.3178646266460418,0.3178646266460418,634967.0,0.0,0.0
1980-05-09,0.0,0.3194537460803985,0.3194537460803985,0.3194537460803985,274894.0,0.0,0.0
1980-05-12,0.0,0.3226325213909149,0.3178645960234071,0.3226325213909149,180036.0,0.0,0.0
1980-05-13,0.0,0.3274005651473999,0.3226326091411128,0.3274005651473999,944707.0,0.0,0.0
1980-05-14,0.0,0.3448833445378538,0.3305795034198192,0.3417047262191772,1409316.0,0.0,0.0
1980-05-15,0.0,0.3448832631111145,0.3417046455429077,0.3448832631111145,332970.0,0.0,0.0
1980-05-16,0.0,0.3496512579768173,0.3464726107105187,0.3480619490146637,1144102.0,0.0,0.0
1980-05-19,0.0,0.3480619293761987,0.3432939734167658,0.3464725911617279,354265.0,0.0,0.0
1980-05-20,0.0,0.3432937451184187,0.3385257923297856,0.3401151001453399,222626.0,0.0,0.0
1980-05-21,0.0,0.3401153408375443,0.3337581050764501,0.3353474140167236,737568.0,0.0,0.0
1980-05-22,0.0,0.3496512579768173,0.336936727595606,0.3480619490146637,1016334.0,0.0,0.0
1980-05-23,0.0,0.3591869773132913,0.3528297150214057,0.3544190526008606,1186691.0,0.0,0.0
1980-05-27,0.0,0.3544190621726252,0.351240416269848,0.3528297245502472,1357048.0,0.0,0.0
1980-05-28,0.0,0.3528297945020957,0.3496511773111063,0.3512404859066009,505263.0,0.0,0.0
1980-05-29,0.0,0.3591870382403495,0.3496511578559875,0.3496511578559875,6173503.0,0.0,0.0
1980-05-30,0.0,0.3544190526008606,0.3432938362545663,0.3544190526008606,785965.0,0.0,0.0
1980-06-02,0.0,0.3591870171156794,0.3544190918749033,0.3575977087020874,611736.0,0.0,0.0
1980-06-03,0.0,0.3591869773132913,0.3528297150214057,0.3544190526008606,938899.0,0.0,0.0
1980-06-04,0.0,0.3591869773132913,0.3528297150214057,0.3544190526008606,991168.0,0.0,0.0
1980-06-05,0.0,0.3575977787835032,0.354419161333379,0.3560084700584411,795644.0,0.0,0.0
1980-06-06,0.0,0.3528297859417728,0.3432939052581787,0.3432939052581787,861464.0,0.0,0.0
1980-06-09,0.0,0.3480619293761987,0.3432939734167658,0.3464725911617279,754991.0,0.0,0.0
1980-06-10,0.0,0.3480616979070518,0.3385257923297856,0.3401151001453399,766606.0,0.0,0.0
1980-06-11,0.0,0.3417045776043693,0.3369366228580475,0.3369366228580475,1573866.0,0.0,0.0
1980-06-12,0.0,0.3401153517331816,0.3337581157684326,0.3337581157684326,1091833.0,0.0,0.0
1980-06-13,0.0,0.3369367229569971,0.330579457853912,0.3353474140167236,1058923.0,0.0,0.0
1980-06-16,0.0,0.3417044373028644,0.3337578688831227,0.3401151001453399,586570.0,0.0,0.0
1980-06-17,0.0,0.3496511578559875,0.3385259396225795,0.3496511578559875,305868.0,0.0,0.0
1980-06-18,0.0,0.3544191324395749,0.3496511773111063,0.3512404859066009,1436419.0,0.0,0.0
1980-06-19,0.0,0.3528298559936418,0.3464725911617279,0.3464725911617279,656261.0,0.0,0.0
1980-06-20,0.0,0.3464723607495273,0.3401151001453399,0.3401151001453399,362008.0,0.0,0.0
1980-06-23,0.0,0.3432938757087197,0.3369366126862052,0.3385259211063385,427828.0,0.0,0.0
1980-06-24,0.0,0.3544190526008606,0.3432938362545663,0.3544190526008606,1031821.0,0.0,0.0
1980-06-25,0.0,0.3575977087020874,0.3528297541193301,0.3575977087020874,1273805.0,0.0,0.0
