Date,open,high,low,close,volume,dividends,stock splits
1983-01-03,0.0,2.154036521911621,2.1100765928930167,2.154036521911621,88900.0,0.0,0.0
1983-01-04,0.0,2.154036521911621,2.132056557402319,2.154036521911621,66800.0,0.0,0.0
1983-01-05,0.0,2.1760164864209237,2.132056557402319,2.154036521911621,200100.0,0.0,0.0
1983-01-06,0.0,2.1760164864209237,2.132056557402319,2.154036521911621,163200.0,0.0,0.0
1983-01-07,0.0,2.1760177612304688,2.154037783844302,2.1760177612304688,53900.0,0.0,0.0
1983-01-10,0.0,2.241958797568142,2.1540388447223324,2.2199788093566895,358600.0,0.0,0.0
1983-01-11,0.0,2.241958797568142,2.1979988211452373,2.2199788093566895,80900.0,0.0,0.0
1983-01-12,0.0,2.2639387857795943,2.2199788093566895,2.2199788093566895,257500.0,0.0,0.0
1983-01-13,0.0,2.2639381231046194,2.2199781595491896,2.2419581413269043,95700.0,0.0,0.0
1983-01-14,0.0,2.2639381231046194,2.2199781595491896,2.2419581413269043,396000.0,0.0,0.0
1983-01-17,0.0,2.285917930232668,2.219977989937495,2.2639379501342773,99200.0,0.0,0.0
1983-01-18,0.0,2.3078979103310595,2.241957970035886,2.2639379501342773,174200.0,0.0,0.0
1983-01-19,0.0,2.285916805267334,2.2639368359859176,2.285916805267334,124600.0,0.0,0.0
1983-01-20,0.0,2.3078979103310595,2.2639379501342773,2.2639379501342773,61900.0,0.0,0.0
1983-01-21,0.0,2.307896774548751,2.2639368359859176,2.285916805267334,91800.0,0.0,0.0
1983-01-24,0.0,2.285918104882334,2.2199781595491896,2.2419581413269043,92400.0,0.0,0.0
1983-01-25,0.0,2.285916805267334,2.219976897423084,2.285916805267334,127800.0,0.0,0.0
1983-01-26,0.0,2.285918104882334,2.2199781595491896,2.2419581413269043,265900.0,0.0,0.0
1983-01-27,0.0,2.2639381231046194,2.2199781595491896,2.2419581413269043,149800.0,0.0,0.0
1983-01-28,0.0,2.241958797568142,2.1979988211452373,2.2199788093566895,135800.0,0.0,0.0
1983-01-31,0.0,2.241958797568142,2.1979988211452373,2.2199788093566895,92700.0,0.0,0.0
1983-02-01,0.0,2.2639387857795943,2.2199788093566895,2.2199788093566895,284900.0,0.0,0.0
1983-02-02,0.0,2.241957693388968,2.1760177612304688,2.1760177612304688,254600.0,0.0,0.0
1983-02-03,0.0,2.2639381231046194,2.1760181959937603,2.2419581413269043,546700.0,0.0,0.0
1983-02-04,0.0,2.285917930232668,2.241957970035886,2.2639379501342773,162900.0,0.0,0.0
1983-02-07,0.0,2.329876184463501,2.2639362924503827,2.329876184463501,527700.0,0.0,0.0
1983-02-08,0.0,2.3298767438301673,2.285916805267334,2.285916805267334,244700.0,0.0,0.0
1983-02-09,0.0,2.3078979103310595,2.2639379501342773,2.2639379501342773,36900.0,0.0,0.0
1983-02-10,0.0,2.307896774548751,2.2639368359859176,2.285916805267334,356200.0,0.0,0.0
1983-02-11,0.0,2.307896774548751,2.285916805267334,2.285916805267334,83200.0,0.0,0.0
