Date,open,high,low,close,volume,dividends,stock splits
1998-06-29,2.4743266700394044,2.529068410527002,2.4469557997956057,2.501697540283203,12615000.0,0.0,0.0
1998-06-30,2.490749241261,2.490749241261,2.4305333255382067,2.436007499694824,3075200.0,0.0,0.0
1998-07-01,2.430532530284249,2.452429219746269,2.375790806629198,2.441480875015259,1186200.0,0.0,0.0
1998-07-02,2.430533493076436,2.430533493076436,2.3867400968047887,2.4250593185424805,1127200.0,0.0,0.0
1998-07-06,2.4250583029341426,2.4250583029341426,2.3757907527616657,2.381264925003052,1233600.0,0.0,0.0
1998-07-07,2.381265807647353,2.3867399819178066,2.359369110565538,2.3703174591064453,1247000.0,0.0,0.0
1998-07-08,2.3703162626388967,2.3867387771606445,2.3648420911316475,2.3867387771606445,784600.0,0.0,0.0
1998-07-09,2.3757912384139166,2.3812654117743173,2.3429461982515125,2.3648428916931152,586200.0,0.0,0.0
1998-07-10,2.3648428916931152,2.3648428916931152,2.3046269847287073,2.3648428916931152,768600.0,0.0,0.0
1998-07-13,2.342946125740229,2.3593686453131744,2.304626913403356,2.3538944721221924,771000.0,0.0,0.0
1998-07-14,2.348420371611913,2.3757912384139166,2.3210495048099093,2.3648428916931152,1336800.0,0.0,0.0
1998-07-15,2.3538948654298717,2.3593690395355225,2.326523994901617,2.3593690395355225,465600.0,0.0,0.0
1998-07-16,2.3484199114248785,2.353894083712582,2.3210490499863603,2.3319973945617676,807200.0,0.0,0.0
1998-07-17,2.3319980378420846,2.3319980378420846,2.3046271688533277,2.321049690246582,1087000.0,0.0,0.0
1998-07-20,2.3046271800994873,2.310101353923951,2.2772563109771657,2.3046271800994873,1084000.0,0.0,0.0
1998-07-21,2.29367973196965,2.3046280839122257,2.26630885211321,2.277257204055786,437600.0,0.0,0.0
1998-07-22,2.2827305793762207,2.2827305793762207,2.255359709119911,2.2827305793762207,1013000.0,0.0,0.0
1998-07-23,2.28273048480163,2.310101353923951,2.28273048480163,2.3046271800994873,892400.0,0.0,0.0
1998-07-24,2.2882049083709717,2.2936790827929117,2.2772565595270913,2.2882049083709717,1031600.0,0.0,0.0
1998-07-27,2.277256239570126,2.299152934181377,2.2608337186116874,2.2936787605285645,769600.0,0.0,0.0
1998-07-28,2.282729312632848,2.293677654659864,2.222513431484259,2.2553584575653076,1633800.0,0.0,0.0
1998-07-29,2.238936506065668,2.2553590232250738,2.195143126973919,2.233462333679199,1044400.0,0.0,0.0
1998-07-30,2.222513431484259,2.2717809706058314,2.2170392604707514,2.2553584575653076,935800.0,0.0,0.0
1998-07-31,2.2553596851547657,2.2553596851547657,2.1896695972376365,2.206092119216919,773600.0,0.0,0.0
1998-08-03,2.1896683391015133,2.200616680797021,2.151349143167237,2.178719997406006,1298400.0,0.0,0.0
1998-08-04,2.1622990447205384,2.1622990447205384,2.080186422769126,2.1075572967529297,1235200.0,0.0,0.0
1998-08-05,2.123980050063252,2.2006185054779053,2.11303169928973,2.2006185054779053,1002600.0,0.0,0.0
1998-08-06,2.2006175698656025,2.2006175698656025,2.145875839271931,2.1677725315093994,1137000.0,0.0,0.0
1998-08-07,2.1568243607230806,2.1732468812362007,2.123979319696841,2.140401840209961,703000.0,0.0,0.0
1998-08-10,2.145875839271931,2.1896692237468685,2.145875839271931,2.1677725315093994,1498800.0,0.0,0.0
1998-08-11,2.145875383717145,2.1513495556143827,2.102082008539244,2.118504524230957,716800.0,0.0,0.0
1998-08-12,2.118505874676491,2.2006185054779053,2.11303169928973,2.2006185054779053,798000.0,0.0,0.0
1998-08-13,2.1787201551566446,2.1951426688889812,2.162297641424308,2.184194326400757,413000.0,0.0,0.0
1998-08-14,2.1622983584500326,2.178720877628134,2.145875839271931,2.1677725315093994,391400.0,0.0,0.0
1998-08-17,2.1896699867626226,2.2170408615971553,2.173247461861903,2.211566686630249,1041000.0,0.0,0.0
1998-08-18,2.2060918909311296,2.2115660643577577,2.1677726769447325,2.189669370651245,901800.0,0.0,0.0
1998-08-19,2.1841941682537596,2.1841941682537596,2.1568233140149906,2.178719997406006,605400.0,0.0,0.0
1998-08-20,2.189669525831418,2.200617873460575,2.1787211782022604,2.195143699645996,1263800.0,0.0,0.0
1998-08-21,2.1787216368288096,2.211566686630249,2.173247461861903,2.211566686630249,918000.0,0.0,0.0
1998-08-24,2.2225139141082764,2.244410602917225,2.217039741906039,2.2225139141082764,755800.0,0.0,0.0
1998-08-25,2.2279876024977674,2.2553584575653076,2.222513431484259,2.2553584575653076,1171600.0,0.0,0.0
1998-08-26,2.2444097995758057,2.2498839698186734,2.2334614590900697,2.2444097995758057,692000.0,0.0,0.0
1998-08-27,2.2444101184387955,2.2663068025211253,2.238935947418213,2.238935947418213,1447200.0,0.0,0.0
1998-08-28,2.2444097995758057,2.2444097995758057,2.227987288847202,2.2444097995758057,692200.0,0.0,0.0
1998-08-31,2.2389361090976427,2.2389361090976427,2.1787202235228893,2.227987766265869,2624200.0,0.0,0.0
1998-09-01,2.2060924276893523,2.217040777206421,2.1513506801040085,2.217040777206421,892000.0,0.0,0.0
1998-09-02,2.195143699645996,2.200617873460575,2.1568244829439465,2.195143699645996,2602000.0,0.0,0.0
1998-09-03,2.1732468503713607,2.1951435440778733,2.1513501566648485,2.189669370651245,534400.0,0.0,0.0
1998-09-04,2.2006185054779053,2.2115668562514275,2.1732476285441007,2.2006185054779053,718600.0,0.0,0.0
1998-09-08,2.1951440781722833,2.217040777206421,2.1677732043796114,2.217040777206421,397400.0,0.0,0.0
1998-09-09,2.2170408615971553,2.2170408615971553,2.1896699867626226,2.211566686630249,433400.0,0.0,0.0
1998-09-10,2.2006182529308176,2.222514951964955,2.189669903413749,2.217040777206421,654400.0,0.0,0.0
1998-09-11,2.2006172252993275,2.2279880863105133,2.1841947086926163,2.2225139141082764,464600.0,0.0,0.0
1998-09-14,2.2334617735112756,2.2553584575653076,2.222513431484259,2.2553584575653076,580600.0,0.0,0.0
1998-09-15,2.238937094205915,2.315575527748416,2.238937094205915,2.3046271800994873,649800.0,0.0,0.0
1998-09-16,2.2991533144145992,2.3155758380889893,2.2827307907402092,2.3155758380889893,2367000.0,0.0,0.0
1998-09-17,2.32956345224955,2.352125810140587,2.323922862776791,2.3408446311950684,3287600.0,0.39,0.0
1998-09-18,2.335204725877123,2.3803294548795795,2.329564134751816,2.3746888637542725,683800.0,0.0,0.0
1998-09-21,2.3746888637542725,2.3859700460048865,2.352126499253044,2.3746888637542725,556400.0,0.0,0.0
1998-09-22,2.38032907261837,2.3916102530573196,2.352126121520996,2.352126121520996,817400.0,0.0,0.0
1998-09-23,2.369047305623039,2.408531427383423,2.357766127977215,2.408531427383423,743000.0,0.0,0.0
1998-09-24,2.408532253901164,2.408532253901164,2.3521263463156563,2.3690481185913086,1448200.0,0.0,0.0
1998-09-25,2.3464867650615093,2.3859709173582173,2.3464867650615093,2.3803303241729736,369800.0,0.0,0.0
1998-09-28,2.3634062533108695,2.3916091918945312,2.3521250778774045,2.3916091918945312,828200.0,0.0,0.0
1998-09-29,2.3859708760386313,2.425455027651564,2.3859708760386313,2.4141738414764404,528400.0,0.0,0.0
1998-09-30,2.3916102530573196,2.3916102530573196,2.3408449410820467,2.352126121520996,740600.0,0.0,0.0
1998-10-01,2.357766127977215,2.4141720162063347,2.352125539154303,2.408531427383423,850200.0,0.0,0.0
1998-10-02,2.414174034890164,2.515704718600498,2.414174034890164,2.510064125061035,1270000.0,0.0,0.0
1998-10-05,2.5100631781393146,2.59467204931255,2.4987819953162167,2.589031457901001,1131400.0,0.0,0.0
1998-10-06,2.589030577148636,2.617233524612129,2.5551870401924446,2.600311756134033,1383400.0,0.0,0.0
1998-10-07,2.60595256205034,2.645436691778375,2.600311972089192,2.634155511856079,1077600.0,0.0,0.0
1998-10-08,2.611593807930554,2.611593807930554,2.572109668285816,2.6059532165527344,882000.0,0.0,0.0
