date,value,cash
2015-08-03,95980.33189183596,4991.845753997273
2015-08-04,95306.78311336745,4991.845753997273
2015-08-05,95588.21011634143,4991.845753997273
2015-08-06,97589.52053909999,4991.845753997273
2015-08-07,96979.77252345998,9697.977252345998
2015-08-10,98926.42669523809,9697.977252345998
2015-08-11,96296.89288851006,9697.977252345998
2015-08-12,97717.92444818186,9697.977252345998
2015-08-13,94811.09054815487,9697.977252345998
2015-08-14,94422.76919098766,9697.977252345998
2015-08-17,95140.84197702356,9697.977252345998
2015-08-18,94390.31743183197,9697.977252345998
2015-08-19,93296.75500111483,9697.977252345998
2015-08-20,93002.90864339766,9697.977252345998
2015-08-21,92628.02485333795,9697.977252345998
2015-08-24,88246.69875572217,9697.977252345998
2015-08-25,85650.74062808385,9697.977252345998
2015-08-26,85817.8208402234,9697.977252345998
2015-08-27,90786.98461037585,9697.977252345998
2015-08-28,93046.89389972066,9697.977252345998
2015-08-31,93451.34103467243,9697.977252345998
2015-09-01,90383.57356308683,9697.977252345998
2015-09-02,90557.01938101169,9697.977252345998
2015-09-03,91083.72692702485,9697.977252345998
2015-09-04,89618.30976750264,9697.977252345998
2015-09-08,91874.65307898239,32156.12857764384
2015-09-09,90513.78638679463,32156.12857764384
2015-09-10,91045.2780487239,32156.12857764384
2015-09-11,91236.1070226359,32156.12857764384
2015-09-14,91266.71445362427,32156.12857764384
2015-09-15,91698.83203058943,32156.12857764384
2015-09-16,93779.29843001056,32156.12857764384
2015-09-17,94087.9881900683,32156.12857764384
2015-09-18,91824.32339345929,32156.12857764384
2015-09-21,91674.40078384835,32156.12857764384
2015-09-22,91183.9802117731,32156.12857764384
2015-09-23,89923.75706131037,32156.12857764384
2015-09-24,90122.766117392,32156.12857764384
2015-09-25,90291.58098736651,32156.12857764384
2015-09-28,87644.60568048422,32156.12857764384
2015-09-29,88395.06320674096,32156.12857764384
2015-09-30,89979.99211916976,32156.12857764384
2015-10-01,90150.32907622261,32156.12857764384
2015-10-02,92923.11554075169,32156.12857764384
2015-10-05,95246.57135193204,32156.12857764384
2015-10-06,97345.09050881976,32156.12857764384
2015-10-07,98762.97199841819,34567.04019944637
2015-10-08,101858.11177674559,34567.04019944637
2015-10-09,100755.06158127273,34567.04019944637
2015-10-12,98932.45342122254,34567.04019944637
2015-10-13,98239.1016154832,34567.04019944637
2015-10-14,99068.37543941135,34567.04019944637
2015-10-15,99453.85427907995,34567.04019944637
2015-10-16,99021.34821575921,34567.04019944637
2015-10-19,97313.83526018973,34567.04019944637
2015-10-20,97539.0682710992,34567.04019944637
2015-10-21,96211.08160992658,34567.04019944637
2015-10-22,95993.12601680426,34567.04019944637
2015-10-23,97101.18468812869,34567.04019944637
2015-10-26,96166.31549159947,34567.04019944637
2015-10-27,95146.66332529378,34567.04019944637
2015-10-28,97978.86631368112,34567.04019944637
2015-10-29,98750.02298604573,34567.04019944637
2015-10-30,99332.71127844395,34567.04019944637
2015-11-02,100604.66868426968,34567.04019944637
2015-11-03,99992.65861945326,34567.04019944637
2015-11-04,99335.56418440414,34567.04019944637
2015-11-05,99189.23938120117,34567.04019944637
2015-11-06,98655.66246658783,34567.04019944637
2015-11-09,99060.98387326897,19812.196774653778
2015-11-10,98001.21981772542,19812.196774653778
2015-11-11,96859.79843252222,19812.196774653778
2015-11-12,95217.34896625909,19812.196774653778
2015-11-13,95159.94037077021,19812.196774653778
2015-11-16,95729.20236027401,19812.196774653778
2015-11-17,94646.73421148506,19812.196774653778
2015-11-18,97105.64335256713,19812.196774653778
2015-11-19,96444.40942000454,19812.196774653778
2015-11-20,96395.10874698526,19812.196774653778
2015-11-23,96366.58044195636,19812.196774653778
2015-11-24,97229.64390935005,19812.196774653778
2015-11-25,96674.55320207392,19812.196774653778
2015-11-27,96575.65403315092,19812.196774653778
2015-11-30,96681.49711213191,19812.196774653778
2015-12-01,96946.37340125337,19812.196774653778
2015-12-02,95152.03033370801,19812.196774653778
2015-12-03,93988.01499331114,19812.196774653778
2015-12-04,94616.5408692136,19812.196774653778
2015-12-07,92852.44234919228,4642.622117459614
2015-12-08,92732.10358291639,4642.622117459614
2015-12-09,92757.84609811871,4642.622117459614
2015-12-10,94325.37467363133,4642.622117459614
2015-12-11,89555.03489865204,4642.622117459614
2015-12-14,88224.0187245891,4642.622117459614
2015-12-15,89052.90374730658,4642.622117459614
2015-12-16,90607.9042521423,4642.622117459614
2015-12-17,88492.95066713273,4642.622117459614
2015-12-18,88165.08604268731,4642.622117459614
2015-12-21,91806.38517332803,4642.622117459614
2015-12-22,94101.05542754025,4642.622117459614
2015-12-23,99389.08100024852,4642.622117459614
2015-12-24,99198.40011425962,4642.622117459614
2015-12-28,97044.31833567467,4642.622117459614
2015-12-29,98342.5383136341,4642.622117459614
2015-12-30,95644.9159333646,4642.622117459614
2015-12-31,97294.67350388377,4642.622117459614
2016-01-04,96722.23870174242,4642.622117459614
2016-01-05,95651.33657137516,4642.622117459614
2016-01-06,90952.03581205248,4642.622117459614
2016-01-07,89062.99044581788,8906.299044581785
2016-01-08,89525.79881460697,8906.299044581785
2016-01-11,87573.69252758483,8906.299044581785
2016-01-12,85020.80251518743,8906.299044581785
2016-01-13,76959.53204968713,8906.299044581785
2016-01-14,83268.09115526466,8906.299044581785
2016-01-15,77049.32008867273,8906.299044581785
2016-01-19,74392.6461023131,8906.299044581785
2016-01-20,71581.94782258726,8906.299044581785
2016-01-21,79507.3916359388,8906.299044581785
2016-01-22,85641.56346207295,8906.299044581785
2016-01-25,82528.74105945634,8906.299044581785
2016-01-26,86869.03748725276,8906.299044581785
2016-01-27,85662.05239528802,8906.299044581785
2016-01-28,88870.41898823016,8906.299044581785
2016-01-29,91455.17834363114,8906.299044581785
2016-02-01,87969.49378476858,8906.299044581785
2016-02-02,84896.89654431687,8906.299044581785
2016-02-03,87976.08464018455,8906.299044581785
2016-02-04,89399.69761161946,8906.299044581785
2016-02-05,85837.57809543313,8906.299044581785
2016-02-08,76972.1342980308,26940.247004310775
2016-02-09,74115.33823299364,26940.247004310775
2016-02-10,74615.80692141865,26940.247004310775
2016-02-11,73169.52696283588,26940.247004310775
2016-02-12,73952.9884248662,26940.247004310775
2016-02-16,75769.63531703342,26940.247004310775
2016-02-17,78435.6045575558,26940.247004310775
2016-02-18,78822.39253670795,26940.247004310775
2016-02-19,78060.79179611204,26940.247004310775
2016-02-22,80352.31021150797,26940.247004310775
2016-02-23,78733.26553713693,26940.247004310775
2016-02-24,78800.42718338495,26940.247004310775
2016-02-25,79826.88302786458,26940.247004310775
2016-02-26,81000.7298599056,26940.247004310775
2016-02-29,80512.30896552803,26940.247004310775
2016-03-01,81525.91729875024,26940.247004310775
2016-03-02,83164.54438820938,26940.247004310775
2016-03-03,84511.70063141035,26940.247004310775
2016-03-04,87213.1178902792,26940.247004310775
2016-03-07,89327.72219430706,17865.544438861405
2016-03-08,84396.98115806183,17865.544438861405
2016-03-09,84801.96121132173,17865.544438861405
2016-03-10,84896.77210184214,17865.544438861405
2016-03-11,88171.97824982883,17865.544438861405
2016-03-14,87509.67546260255,17865.544438861405
2016-03-15,87218.63819817943,17865.544438861405
2016-03-16,88007.62121724072,17865.544438861405
2016-03-17,89714.63531021422,17865.544438861405
2016-03-18,89751.68045644762,17865.544438861405
2016-03-21,89490.48939957655,17865.544438861405
2016-03-22,89338.0289322416,17865.544438861405
2016-03-23,85758.75071210336,17865.544438861405
2016-03-24,86686.81364923531,17865.544438861405
2016-03-28,86153.0034052265,17865.544438861405
2016-03-29,87405.90129404455,17865.544438861405
2016-03-30,88166.55990161937,17865.544438861405
2016-03-31,89165.42770025025,17865.544438861405
2016-04-01,88692.00308169113,17865.544438861405
2016-04-04,88209.8138774416,17865.544438861405
2016-04-05,88096.50548834162,17865.544438861405
2016-04-06,90005.83490574756,17865.544438861405
2016-04-07,89276.88715372497,4463.844357686248
2016-04-08,90738.45569769661,4463.844357686248
2016-04-11,91426.96409637835,4463.844357686248
2016-04-12,93898.222561921,4463.844357686248
2016-04-13,95513.90925247285,4463.844357686248
2016-04-14,94591.54797709742,4463.844357686248
2016-04-15,94718.0875267305,4463.844357686248
2016-04-18,94832.7335287079,4463.844357686248
2016-04-19,96361.9607704941,4463.844357686248
2016-04-20,97590.91106776253,4463.844357686248
2016-04-21,97391.91030255922,4463.844357686248
2016-04-22,107801.14285017014,4463.844357686248
2016-04-25,102546.62368616961,4463.844357686248
2016-04-26,105247.20777494345,4463.844357686248
2016-04-27,107213.0972277068,4463.844357686248
2016-04-28,104420.51083878754,4463.844357686248
2016-04-29,103860.95501534814,4463.844357686248
2016-05-02,103387.56682974956,4463.844357686248
2016-05-03,101951.01582899048,4463.844357686248
2016-05-04,100719.86157034647,4463.844357686248
2016-05-05,102686.31512556247,4463.844357686248
2016-05-06,100329.76318928515,4463.844357686248
2016-05-09,98701.3576540524,4935.067882702628
2016-05-10,101766.95474127482,4935.067882702628
2016-05-11,102460.87832252213,4935.067882702628
2016-05-12,101507.59677296793,4935.067882702628
2016-05-13,102214.93847870504,4935.067882702628
2016-05-16,104223.5272093756,4935.067882702628
2016-05-17,105040.2052571117,4935.067882702628
2016-05-18,105390.67886205605,4935.067882702628
2016-05-19,105426.6607425102,4935.067882702628
2016-05-20,107898.16064633211,4935.067882702628
2016-05-23,109633.94549902237,4935.067882702628
2016-05-24,109930.09231340748,4935.067882702628
2016-05-25,112969.2262662383,4935.067882702628
2016-05-26,113444.64356485257,4935.067882702628
2016-05-27,113976.80575243916,4935.067882702628
2016-05-31,116758.98578855411,4935.067882702628
2016-06-01,118553.7184763794,4935.067882702628
2016-06-02,119803.26733200849,4935.067882702628
2016-06-03,118312.6444597846,4935.067882702628
2016-06-06,121452.06152089335,4935.067882702628
2016-06-07,124457.33283044331,6222.866641522167
2016-06-08,123872.46529462936,6222.866641522167
2016-06-09,124074.8139721539,6222.866641522167
2016-06-10,120607.01899177392,6222.866641522167
2016-06-13,118226.06127644434,6222.866641522167
2016-06-14,119502.46961116306,6222.866641522167
2016-06-15,118948.29670665636,6222.866641522167
2016-06-16,119109.89685960443,6222.866641522167
2016-06-17,123038.41494783468,6222.866641522167
2016-06-20,124697.82671656858,6222.866641522167
2016-06-21,128066.2533296319,6222.866641522167
2016-06-22,125377.18479467278,6222.866641522167
2016-06-23,129047.60955847969,6222.866641522167
2016-06-24,122036.47329868993,6222.866641522167
2016-06-27,115776.746189233,6222.866641522167
2016-06-28,122073.27202945188,6222.866641522167
2016-06-29,124624.22946108553,6222.866641522167
2016-06-30,125605.80501508454,6222.866641522167
2016-07-01,128053.27151356566,6222.866641522167
2016-07-05,124162.05464174226,6222.866641522167
2016-07-06,123665.52744933279,6222.866641522167
2016-07-07,122041.76845613727,12204.176845613729
2016-07-08,125413.70770356512,12204.176845613729
2016-07-11,125840.58421502046,12204.176845613729
2016-07-12,130873.52357221246,12204.176845613729
2016-07-13,131087.8943376434,12204.176845613729
2016-07-14,131406.06432949938,12204.176845613729
2016-07-15,130736.35384418107,12204.176845613729
2016-07-18,130671.67197590045,12204.176845613729
2016-07-19,129162.64141236368,12204.176845613729
2016-07-20,130050.51167427872,12204.176845613729
2016-07-21,127803.2112060159,12204.176845613729
2016-07-22,127245.91730684161,12204.176845613729
2016-07-25,128915.7299643491,12204.176845613729
2016-07-26,137410.14297945096,12204.176845613729
2016-07-27,137184.2469194946,12204.176845613729
2016-07-28,137687.78725614568,12204.176845613729
2016-07-29,137569.2175849733,12204.176845613729
2016-08-01,142609.84271327942,12204.176845613729
2016-08-02,143766.3535876397,12204.176845613729
2016-08-03,147660.05782327664,12204.176845613729
2016-08-04,147534.91331246877,12204.176845613729
2016-08-05,148768.77496609624,12204.176845613729
2016-08-08,149678.24477608385,7483.91223880418
2016-08-09,147790.81360576092,7483.91223880418
2016-08-10,144558.40882110922,7483.91223880418
2016-08-11,148124.09952461207,7483.91223880418
2016-08-12,149145.78261081746,7483.91223880418
2016-08-15,153286.15652961546,7483.91223880418
2016-08-16,151803.78732003606,7483.91223880418
2016-08-17,150705.51365494615,7483.91223880418
2016-08-18,155509.16856708657,7483.91223880418
2016-08-19,157816.53948265413,7483.91223880418
2016-08-22,157193.70402943803,7483.91223880418
2016-08-23,160804.35317282437,7483.91223880418
2016-08-24,156865.36393804505,7483.91223880418
2016-08-25,158351.4961224365,7483.91223880418
2016-08-26,159337.9314375016,7483.91223880418
2016-08-29,160931.981193781,7483.91223880418
2016-08-30,161673.5533768793,7483.91223880418
2016-08-31,160685.23082108423,7483.91223880418
2016-09-01,159816.79853805254,7483.91223880418
2016-09-02,162102.73627790672,7483.91223880418
2016-09-06,163499.6342475925,7483.91223880418
2016-09-07,166919.25569813186,8345.962784906573
2016-09-08,162766.9699914308,8345.962784906573
2016-09-09,158223.53936858,8345.962784906573
2016-09-12,160345.9305813016,8345.962784906573
2016-09-13,156469.41916038783,8345.962784906573
2016-09-14,157761.7256292413,8345.962784906573
2016-09-15,159411.50922327943,8345.962784906573
2016-09-16,160097.6703946025,8345.962784906573
2016-09-19,160461.61425476556,8345.962784906573
2016-09-20,159513.2341461737,8345.962784906573
2016-09-21,160494.80072554498,8345.962784906573
2016-09-22,162229.70392084678,8345.962784906573
2016-09-23,162370.06961876695,8345.962784906573
2016-09-26,161724.4694312825,8345.962784906573
2016-09-27,162674.48775140825,8345.962784906573
2016-09-28,164421.418343816,8345.962784906573
2016-09-29,164201.1866222837,8345.962784906573
2016-09-30,166008.900403425,8345.962784906573
2016-10-03,167930.39478354855,8345.962784906573
2016-10-04,167265.40584875408,8345.962784906573
2016-10-05,167121.92903828836,8345.962784906573
2016-10-06,166120.54625242864,8345.962784906573
2016-10-07,163556.50164895022,8177.825082447525
2016-10-10,165316.3213056091,8177.825082447525
2016-10-11,164015.9170432833,8177.825082447525
2016-10-12,162892.50704886243,8177.825082447525
2016-10-13,162809.1808067821,8177.825082447525
2016-10-14,161908.48111746844,8177.825082447525
2016-10-17,161971.4820670986,8177.825082447525
2016-10-18,163894.37592144113,8177.825082447525
2016-10-19,165284.79964396355,8177.825082447525
2016-10-20,166208.52403397145,8177.825082447525
2016-10-21,167452.70201357716,8177.825082447525
2016-10-24,166500.7893965675,8177.825082447525
2016-10-25,166514.636382636,8177.825082447525
2016-10-26,166400.29526946775,8177.825082447525
2016-10-27,164452.59851906914,8177.825082447525
2016-10-28,163191.51480497036,8177.825082447525
2016-10-31,162575.11205587437,8177.825082447525
2016-11-01,164413.48953676215,8177.825082447525
2016-11-02,162230.4836204838,8177.825082447525
2016-11-03,158727.09325506518,8177.825082447525
2016-11-04,159936.62819672492,8177.825082447525
2016-11-07,162258.52259394198,8112.926129697094
2016-11-08,163131.3981717285,8112.926129697094
2016-11-09,164806.67815812622,8112.926129697094
2016-11-10,168309.59559007196,8112.926129697094
2016-11-11,171338.15547179003,8112.926129697094
2016-11-14,175163.96316727196,8112.926129697094
2016-11-15,175179.8343545152,8112.926129697094
2016-11-16,175527.80522594182,8112.926129697094
2016-11-17,176316.3343835139,8112.926129697094
2016-11-18,178592.77590567025,8112.926129697094
2016-11-21,179787.57408673564,8112.926129697094
2016-11-22,175184.8545051414,8112.926129697094
2016-11-23,176565.3544426731,8112.926129697094
2016-11-25,177104.54600647674,8112.926129697094
2016-11-28,174482.18477486525,8112.926129697094
2016-11-29,172254.57637689775,8112.926129697094
2016-11-30,172508.7714248863,8112.926129697094
2016-12-01,170598.34295454342,8112.926129697094
2016-12-02,169208.0571373481,8112.926129697094
2016-12-05,169864.04931110376,8112.926129697094
2016-12-06,167933.34369223934,8112.926129697094
2016-12-07,168994.21009223117,8449.710504611572
2016-12-08,168053.41355991713,8449.710504611572
2016-12-09,165055.51881442004,8449.710504611572
2016-12-12,162881.4038757212,8449.710504611572
2016-12-13,164434.66393347507,8449.710504611572
2016-12-14,165428.26325236185,8449.710504611572
2016-12-15,166009.70129986113,8449.710504611572
2016-12-16,166888.67699613245,8449.710504611572
2016-12-19,167674.56498532524,8449.710504611572
2016-12-20,169906.23015822493,8449.710504611572
2016-12-21,169877.47501883536,8449.710504611572
2016-12-22,169283.6607344996,8449.710504611572
2016-12-23,171661.14615110302,8449.710504611572
2016-12-27,176082.273790605,8449.710504611572
2016-12-28,173099.4990193195,8449.710504611572
2016-12-29,172994.59118903414,8449.710504611572
2016-12-30,170797.22143202345,8449.710504611572
2017-01-03,169826.5747381536,8449.710504611572
2017-01-04,172932.03254236034,8449.710504611572
2017-01-05,172568.60970458563,8449.710504611572
2017-01-06,172991.4683125303,8449.710504611572
2017-01-09,174389.32239818192,8719.46611990912
2017-01-10,176980.3015317031,8719.46611990912
2017-01-11,176659.70242858378,8719.46611990912
2017-01-12,174092.0263470996,8719.46611990912
2017-01-13,183138.52214749478,8719.46611990912
2017-01-17,180054.05641600216,8719.46611990912
2017-01-18,180339.84570478863,8719.46611990912
2017-01-19,179210.3342592261,8719.46611990912
2017-01-20,178227.3250007808,8719.46611990912
2017-01-23,178445.0289735112,8719.46611990912
2017-01-24,181013.27113578632,8719.46611990912
2017-01-25,181637.75915414034,8719.46611990912
2017-01-26,181442.0069308264,8719.46611990912
2017-01-27,182405.32304234648,8719.46611990912
2017-01-30,180611.2109663699,8719.46611990912
2017-01-31,180756.22468592308,8719.46611990912
2017-02-01,187124.5351281311,8719.46611990912
2017-02-02,188414.2046841227,8719.46611990912
2017-02-03,190141.58960764622,8719.46611990912
2017-02-06,194206.95766937113,8719.46611990912
2017-02-07,194077.84699857322,9703.892349928661
2017-02-08,195660.04145485538,9703.892349928661
2017-02-09,197038.08307580155,9703.892349928661
2017-02-10,196636.58976749834,9703.892349928661
2017-02-13,194581.55664928228,9703.892349928661
2017-02-14,195601.91537831322,9703.892349928661
2017-02-15,196122.47150489528,9703.892349928661
2017-02-16,194712.86188258213,9703.892349928661
2017-02-17,195209.14945373728,9703.892349928661
2017-02-21,196525.26601765765,9703.892349928661
2017-02-22,197177.05509486375,9703.892349928661
2017-02-23,193672.56389301788,9703.892349928661
2017-02-24,192554.36444654927,9703.892349928661
2017-02-27,192190.44194808486,9703.892349928661
2017-02-28,190257.28424087798,9703.892349928661
2017-03-01,191794.07333681697,9703.892349928661
2017-03-02,190910.36620876406,9703.892349928661
2017-03-03,189828.3678791076,9703.892349928661
2017-03-06,188619.3786821423,9703.892349928661
2017-03-07,187984.27574221356,9399.213787110697
2017-03-08,187182.21077185776,9399.213787110697
2017-03-09,186985.0391096402,9399.213787110697
2017-03-10,188356.69488896232,9399.213787110697
2017-03-13,190204.76273684902,9399.213787110697
2017-03-14,190111.465828083,9399.213787110697
2017-03-15,192482.43498553813,9399.213787110697
2017-03-16,194678.05859947368,9399.213787110697
2017-03-17,194593.3794975086,9399.213787110697
2017-03-20,195249.50072115887,9399.213787110697
2017-03-21,190363.65158348862,9399.213787110697
2017-03-22,191722.33710153418,9399.213787110697
2017-03-23,191158.85781592075,9399.213787110697
2017-03-24,192742.1985587944,9399.213787110697
2017-03-27,194647.3704541145,9399.213787110697
2017-03-28,195150.93196557148,9399.213787110697
2017-03-29,198832.40143565432,9399.213787110697
2017-03-30,198198.45146907575,9399.213787110697
2017-03-31,198773.9068128749,9399.213787110697
2017-04-03,198181.48667394128,9399.213787110697
2017-04-04,193262.66281798936,9399.213787110697
2017-04-05,192967.15062923936,9399.213787110697
2017-04-06,194505.27893404028,9399.213787110697
2017-04-07,193758.5291588224,9687.926457941125
2017-04-10,191895.75273537933,9687.926457941125
2017-04-11,191543.79689921375,9687.926457941125
2017-04-12,190998.1125337007,9687.926457941125
2017-04-13,189804.7989125199,9687.926457941125
2017-04-17,191841.69058237554,9687.926457941125
2017-04-18,191274.18007646396,9687.926457941125
2017-04-19,191401.30595222046,9687.926457941125
2017-04-20,192143.77402262238,9687.926457941125
2017-04-21,191689.69775377284,9687.926457941125
2017-04-24,193969.2511824732,9687.926457941125
2017-04-25,195197.09825618193,9687.926457941125
2017-04-26,196103.41986493592,9687.926457941125
2017-04-27,200592.0924181401,9687.926457941125
2017-04-28,199566.95065130762,9687.926457941125
2017-05-01,199679.03208721854,9687.926457941125
2017-05-02,198379.12392916626,9687.926457941125
2017-05-03,197696.5699193444,9687.926457941125
2017-05-04,196646.29673547586,9687.926457941125
2017-05-05,196979.12317156512,9687.926457941125
2017-05-08,196999.19555554827,9849.959777777447
2017-05-09,197540.56227507503,9849.959777777447
2017-05-10,197995.56314644625,9849.959777777447
2017-05-11,196103.52949761308,9849.959777777447
2017-05-12,196084.95451017,9849.959777777447
2017-05-15,196473.73642572833,9849.959777777447
2017-05-16,194905.21596167405,9849.959777777447
2017-05-17,191666.60433067768,9849.959777777447
2017-05-18,190920.11789193394,9849.959777777447
2017-05-19,193830.03254933315,9849.959777777447
2017-05-22,193730.25777953648,9849.959777777447
2017-05-23,194730.42214055976,9849.959777777447
2017-05-24,196575.80668547773,9849.959777777447
2017-05-25,195561.3900866034,9849.959777777447
2017-05-26,194722.16471632745,9849.959777777447
2017-05-30,193168.7419388659,9849.959777777447
2017-05-31,191989.3610004133,9849.959777777447
2017-06-01,193056.357044825,9849.959777777447
2017-06-02,194951.20038285112,9849.959777777447
2017-06-05,193791.26904297617,9849.959777777447
2017-06-06,195526.64201150532,9849.959777777447
2017-06-07,196795.46191976158,9839.773095988072
2017-06-08,199695.53654935607,9839.773095988072
2017-06-09,196643.99530169813,9839.773095988072
2017-06-12,197748.0045396206,9839.773095988072
2017-06-13,199064.59255136747,9839.773095988072
2017-06-14,198139.82308880365,9839.773095988072
2017-06-15,199050.64846583153,9839.773095988072
2017-06-16,198017.40407072662,9839.773095988072
2017-06-19,202372.5480817724,9839.773095988072
2017-06-20,198618.4383239616,9839.773095988072
2017-06-21,201276.45558836564,9839.773095988072
2017-06-22,201806.5503943053,9839.773095988072
2017-06-23,203318.35640000366,9839.773095988072
2017-06-26,202254.25032860457,9839.773095988072
2017-06-27,200509.21488990274,9839.773095988072
2017-06-28,205633.97343442414,9839.773095988072
2017-06-29,202483.08753394944,9839.773095988072
2017-06-30,201755.8380745699,9839.773095988072
2017-07-03,201634.27003240245,9839.773095988072
2017-07-05,200768.10046668924,9839.773095988072
2017-07-06,198893.90936256677,9839.773095988072
2017-07-07,201648.774974001,10082.43874870002
2017-07-10,203882.7533225209,10082.43874870002
2017-07-11,203937.00926950813,10082.43874870002
2017-07-12,205567.14257811342,10082.43874870002
2017-07-13,208713.04090611564,10082.43874870002
2017-07-14,209936.27173554926,10082.43874870002
2017-07-17,209521.55206182122,10082.43874870002
2017-07-18,209570.48423847125,10082.43874870002
2017-07-19,211152.61834154034,10082.43874870002
2017-07-20,213256.6516034626,10082.43874870002
2017-07-21,213914.25685367003,10082.43874870002
2017-07-24,210873.19679688936,10082.43874870002
2017-07-25,214509.20171087858,10082.43874870002
2017-07-26,215510.94471222238,10082.43874870002
2017-07-27,219678.1199023785,10082.43874870002
2017-07-28,220311.8772010042,10082.43874870002
2017-07-31,221995.64851209073,10082.43874870002
2017-08-01,223680.4001775846,10082.43874870002
2017-08-02,224202.8769590709,10082.43874870002
2017-08-03,222894.57467725564,10082.43874870002
2017-08-04,225021.76633556007,10082.43874870002
2017-08-07,224333.8122264475,11216.690611322396
2017-08-08,229422.41391211268,11216.690611322396
2017-08-09,228021.3248064515,11216.690611322396
2017-08-10,219622.78729875383,11216.690611322396
2017-08-11,222495.53268544917,11216.690611322396
2017-08-14,226958.5717587731,11216.690611322396
2017-08-15,224475.171346054,11216.690611322396
2017-08-16,225625.5411937823,11216.690611322396
2017-08-17,221621.00194165276,11216.690611322396
2017-08-18,219451.59038244517,11216.690611322396
2017-08-21,216524.72027834033,11216.690611322396
2017-08-22,218915.2139648092,11216.690611322396
2017-08-23,217989.4432565433,11216.690611322396
2017-08-24,218896.86214652343,11216.690611322396
2017-08-25,220454.6391138982,11216.690611322396
2017-08-28,221280.97744335153,11216.690611322396
2017-08-29,221027.8573352384,11216.690611322396
2017-08-30,223084.72185012116,11216.690611322396
2017-08-31,223902.90483989258,11216.690611322396
2017-09-01,224496.47751725884,11216.690611322396
2017-09-05,223747.84522081446,11216.690611322396
2017-09-06,226477.78653714195,11216.690611322396
2017-09-07,227718.49596989542,11385.924798494787
2017-09-08,223823.73828051178,11385.924798494787
2017-09-11,227663.51834661,11385.924798494787
2017-09-12,229216.27915881426,11385.924798494787
2017-09-13,233255.0150472181,11385.924798494787
2017-09-14,233863.36947857245,11385.924798494787
2017-09-15,234378.05822969734,11385.924798494787
2017-09-18,233383.98238638867,11385.924798494787
2017-09-19,230424.89260964326,11385.924798494787
2017-09-20,231651.6012994671,11385.924798494787
2017-09-21,232109.8080686092,11385.924798494787
2017-09-22,232584.8072585524,11385.924798494787
2017-09-25,234787.62481490866,11385.924798494787
2017-09-26,232473.5396532293,11385.924798494787
2017-09-27,234274.31380418348,11385.924798494787
2017-09-28,234682.43818858184,11385.924798494787
2017-09-29,234435.73381621082,11385.924798494787
2017-10-02,235668.23959648173,11385.924798494787
2017-10-03,236847.21157265455,11385.924798494787
2017-10-04,236070.65073360983,11385.924798494787
2017-10-05,238398.04316236087,11385.924798494787
2017-10-06,237464.27999075956,11385.924798494787
2017-10-09,236403.68971031345,11820.18448551571
2017-10-10,236823.86105336546,11820.18448551571
2017-10-11,237030.17113833496,11820.18448551571
2017-10-12,237509.55225619767,11820.18448551571
2017-10-13,236937.2850503415,11820.18448551571
2017-10-16,235203.420750382,11820.18448551571
2017-10-17,236159.93058971857,11820.18448551571
2017-10-18,234623.31059101064,11820.18448551571
2017-10-19,235670.13585686375,11820.18448551571
2017-10-20,238986.93238230963,11820.18448551571
2017-10-23,232016.40480722435,11820.18448551571
2017-10-24,230859.86082448525,11820.18448551571
2017-10-25,224074.23214672293,11820.18448551571
2017-10-26,225094.0393271308,11820.18448551571
2017-10-27,223506.55083448073,11820.18448551571
2017-10-30,224332.8806101279,11820.18448551571
2017-10-31,214612.82062300685,11820.18448551571
2017-11-01,212989.15080817015,11820.18448551571
2017-11-02,216543.1476994447,11820.18448551571
2017-11-03,216702.1465590904,11820.18448551571
2017-11-06,219361.04466248007,11820.18448551571
2017-11-07,218088.0335024441,10904.401675122193
2017-11-08,218429.22647495617,10904.401675122193
2017-11-09,217285.03633103712,10904.401675122193
2017-11-10,220137.5812294408,10904.401675122193
2017-11-13,218792.56733176656,10904.401675122193
2017-11-14,223875.9475216319,10904.401675122193
2017-11-15,224279.31958732448,10904.401675122193
2017-11-16,222257.17950930147,10904.401675122193
2017-11-17,223785.84400434233,10904.401675122193
2017-11-20,225174.252461673,10904.401675122193
2017-11-21,220557.02993306646,10904.401675122193
2017-11-22,221534.61793165747,10904.401675122193
2017-11-24,219409.03341541902,10904.401675122193
2017-11-27,217376.75863093292,10904.401675122193
