date,value,cash,stocks_value
2015-02-20,103693.49445346318,9892.188721049439,93801.30573241375
2015-02-23,103858.76703159185,9892.188721049439,93966.5783105424
2015-02-24,104047.7043522828,9892.188721049439,94155.51563123337
2015-02-25,104235.44584581963,9892.188721049439,94343.2571247702
2015-02-26,104778.92515547041,9892.188721049439,94886.73643442098
2015-02-27,104279.64052235018,9892.188721049439,94387.45180130075
2015-03-02,105357.52513086208,9892.188721049439,95465.33640981265
2015-03-03,103985.03439616188,9892.188721049439,94092.84567511243
2015-03-04,105202.19015357451,9892.188721049439,95310.00143252508
2015-03-05,104743.00334564564,9892.188721049439,94850.81462459621
2015-03-06,103071.71791953518,9892.188721049439,93179.52919848573
2015-03-09,102785.8367429999,10195.252148164662,92590.58459483524
2015-03-10,101694.75953436029,10195.252148164662,91499.50738619562
2015-03-11,101902.89818606421,10195.252148164662,91707.64603789955
2015-03-12,102824.07162890764,10195.252148164662,92628.81948074297
2015-03-13,102668.30495267545,10195.252148164662,92473.0528045108
2015-03-16,105663.95155103668,10195.252148164662,95468.69940287202
2015-03-17,105249.16783678601,10195.252148164662,95053.91568862136
2015-03-18,106714.70396816172,10195.252148164662,96519.45181999705
2015-03-19,107306.35894910418,10195.252148164662,97111.10680093951
2015-03-20,107612.61939275163,10195.252148164662,97417.36724458696
2015-03-23,108390.6858152019,10195.252148164662,98195.43366703724
2015-03-24,107647.23854301087,10195.252148164662,97451.9863948462
2015-03-25,106371.09798721797,10195.252148164662,96175.8458390533
2015-03-26,105522.61480211746,10195.252148164662,95327.3626539528
2015-03-27,106443.39789847334,10195.252148164662,96248.14575030867
2015-03-30,107092.86438274608,10195.252148164662,96897.61223458141
2015-03-31,106023.19102212792,10195.252148164662,95827.93887396326
2015-04-01,105138.34088173896,10195.252148164662,94943.08873357429
2015-04-02,105368.4432409823,10195.252148164662,95173.19109281765
2015-04-06,105792.63443179897,10195.252148164662,95597.38228363432
2015-04-07,105286.72666255315,5169.224706269219,100117.50195628393
2015-04-08,106241.7426023528,5169.224706269219,101072.51789608358
2015-04-09,106251.76593429915,5169.224706269219,101082.54122802994
2015-04-10,107231.24860300242,5169.224706269219,102062.0238967332
2015-04-13,106970.05816929045,5169.224706269219,101800.83346302123
2015-04-14,106972.72024804169,5169.224706269219,101803.49554177247
2015-04-15,107409.63660502818,5169.224706269219,102240.41189875896
2015-04-16,106658.46745144582,5169.224706269219,101489.2427451766
2015-04-17,105215.89789328884,5169.224706269219,100046.67318701962
2015-04-20,105765.72328127736,5169.224706269219,100596.49857500814
2015-04-21,106132.01467998658,5169.224706269219,100962.78997371736
2015-04-22,105984.86234136467,5169.224706269219,100815.63763509545
2015-04-23,105927.66177748266,5169.224706269219,100758.43707121344
2015-04-24,106061.86640085022,5169.224706269219,100892.641694581
2015-04-27,103727.20700251627,5169.224706269219,98557.98229624705
2015-04-28,99950.38753842347,22871.86939888003,77078.51813954343
2015-04-29,100176.85387619198,22871.86939888003,77304.98447731194
2015-04-30,98880.62948986428,22871.86939888003,76008.76009098426
2015-05-01,99840.08240252497,22871.86939888003,76968.21300364495
2015-05-04,99980.09506830532,22871.86939888003,77108.22566942529
2015-05-05,98193.80928118111,22871.86939888003,75321.93988230109
2015-05-06,98532.89638202693,22871.86939888003,75661.02698314689
2015-05-07,99343.37292539075,18810.00883090772,80533.36409448304
2015-05-08,100088.65090006549,18810.00883090772,81278.64206915778
2015-05-11,100401.56651833409,18810.00883090772,81591.55768742636
2015-05-12,100472.85858172318,18810.00883090772,81662.84975081545
2015-05-13,100337.70393865035,18810.00883090772,81527.69510774262
2015-05-14,101240.87412909177,18810.00883090772,82430.86529818406
2015-05-15,101593.48437456792,18810.00883090772,82783.47554366021
2015-05-18,101986.83577717948,18810.00883090772,83176.82694627176
2015-05-19,102218.39312169471,18810.00883090772,83408.38429078698
2015-05-20,102480.62587648435,18810.00883090772,83670.61704557663
2015-05-21,102929.52926545343,18810.00883090772,84119.52043454572
2015-05-22,102782.03099258195,18810.00883090772,83972.02216167423
2015-05-26,101975.52450300366,18810.00883090772,83165.51567209595
2015-05-27,101741.77501751063,18810.00883090772,82931.76618660292
2015-05-28,101846.29140028037,18810.00883090772,83036.28256937265
2015-05-29,102443.93598301697,18810.00883090772,83633.92715210925
2015-06-01,102951.4525162041,18810.00883090772,84141.44368529638
2015-06-02,102247.6126096267,18810.00883090772,83437.60377871899
2015-06-03,102164.4178144747,18810.00883090772,83354.40898356697
2015-06-04,101856.11410892117,18810.00883090772,83046.10527801345
2015-06-05,102215.09363305307,18810.00883090772,83405.08480214536
2015-06-08,101811.67663822061,14688.202542189894,87123.47409603071
2015-06-09,102886.98787675975,14688.202542189894,88198.78533456987
2015-06-10,103690.5029184316,14688.202542189894,89002.30037624169
2015-06-11,104564.79403533723,14688.202542189894,89876.59149314732
2015-06-12,103542.11620044877,14688.202542189894,88853.91365825888
2015-06-15,103725.45743050502,14688.202542189894,89037.25488831513
2015-06-16,104464.02042866134,14688.202542189894,89775.81788647144
2015-06-17,105132.72783059921,14688.202542189894,90444.52528840932
2015-06-18,105955.79705912169,14688.202542189894,91267.59451693179
2015-06-19,106020.88712019756,14688.202542189894,91332.68457800765
2015-06-22,105874.63175956273,14688.202542189894,91186.42921737285
2015-06-23,105651.03043942261,14688.202542189894,90962.82789723272
2015-06-24,104863.29288000055,14688.202542189894,90175.09033781066
2015-06-25,106851.89694416142,14688.202542189894,92163.69440197153
2015-06-26,107834.81520074903,14688.202542189894,93146.61265855913
2015-06-29,105742.60100068137,14688.202542189894,91054.39845849147
2015-06-30,105532.74665846201,14688.202542189894,90844.54411627213
2015-07-01,106541.89229141586,14688.202542189894,91853.68974922597
2015-07-02,106506.35051402685,14688.202542189894,91818.14797183695
2015-07-06,106843.5915675984,14688.202542189894,92155.38902540851
2015-07-07,107973.18850272721,25851.15249328736,82122.03600943985
2015-07-08,106724.36221284622,25851.15249328736,80873.20971955886
2015-07-09,106716.23880467749,25851.15249328736,80865.08631139013
2015-07-10,107666.42383781655,25851.15249328736,81815.27134452919
2015-07-13,108328.14219542839,25851.15249328736,82476.98970214103
2015-07-14,108952.64548723197,25851.15249328736,83101.49299394462
2015-07-15,108999.56315753119,25851.15249328736,83148.41066424383
2015-07-16,110037.22169482904,25851.15249328736,84186.06920154169
2015-07-17,110048.07633405099,25851.15249328736,84196.92384076363
2015-07-20,110145.85739069096,25851.15249328736,84294.7048974036
2015-07-21,109507.83851941452,25851.15249328736,83656.68602612716
2015-07-22,109541.05683882888,25851.15249328736,83689.90434554152
2015-07-23,108945.23321834022,25851.15249328736,83094.08072505286
2015-07-24,107793.02470218185,25851.15249328736,81941.87220889449
2015-07-27,107764.75880239836,25851.15249328736,81913.606309111
2015-07-28,108608.35350823673,25851.15249328736,82757.20101494937
2015-07-29,108419.5595416538,25851.15249328736,82568.40704836644
2015-07-30,107185.33753862027,25851.15249328736,81334.18504533291
2015-07-31,107334.39777270622,25851.15249328736,81483.24527941886
2015-08-03,107239.90418534378,25851.15249328736,81388.75169205642
2015-08-04,107901.78926443004,25851.15249328736,82050.63677114269
2015-08-05,108192.37435406695,25851.15249328736,82341.2218607796
2015-08-06,107308.34624286417,25851.15249328736,81457.1937495768
2015-08-07,106793.01575372375,29846.643022676293,76946.37273104746
2015-08-10,107529.66540292461,29846.643022676293,77683.02238024832
2015-08-11,106630.25577564866,29846.643022676293,76783.61275297237
2015-08-12,107487.73688626825,29846.643022676293,77641.09386359196
2015-08-13,107115.57888529386,29846.643022676293,77268.93586261757
2015-08-14,107305.00127195616,29846.643022676293,77458.35824927987
2015-08-17,107487.7463144668,29846.643022676293,77641.10329179051
2015-08-18,106932.87011500375,29846.643022676293,77086.22709232746
2015-08-19,105939.61783661858,29846.643022676293,76092.97481394229
2015-08-20,104384.58290067692,29846.643022676293,74537.93987800063
2015-08-21,102336.58946787892,29846.643022676293,72489.94644520263
2015-08-24,99907.10508340664,29846.643022676293,70060.46206073035
2015-08-25,98415.8304851998,29846.643022676293,68569.1874625235
2015-08-26,101027.61734247286,29846.643022676293,71180.97431979657
2015-08-27,102824.47325142201,29846.643022676293,72977.83022874572
2015-08-28,102952.54196224181,29846.643022676293,73105.89893956552
2015-08-31,101426.60379731192,29846.643022676293,71579.96077463563
2015-09-01,99406.07616105067,29846.643022676293,69559.43313837438
2015-09-02,101038.08613482403,29846.643022676293,71191.44311214774
2015-09-03,100647.0356522096,29846.643022676293,70800.39262953331
2015-09-04,99295.84246507716,29846.643022676293,69449.19944240087
2015-09-08,101874.68380997163,42243.10931005578,59631.57449991585
2015-09-09,100971.0819697504,42243.10931005578,58727.97265969463
2015-09-10,101407.734816657,42243.10931005578,59164.62550660123
2015-09-11,102045.95529201042,42243.10931005578,59802.84598195464
2015-09-14,101878.91690597511,42243.10931005578,59635.80759591933
2015-09-15,102853.17663899956,42243.10931005578,60610.067328943784
2015-09-16,103351.26481156502,42243.10931005578,61108.155501509245
2015-09-17,103605.16311774956,42243.10931005578,61362.053807693774
2015-09-18,103235.41110700576,42243.10931005578,60992.30179694997
2015-09-21,103220.57727318218,42243.10931005578,60977.4679631264
2015-09-22,102621.91072359472,42243.10931005578,60378.80141353894
2015-09-23,102918.9292039594,42243.10931005578,60675.81989390362
2015-09-24,102541.52947329258,42243.10931005578,60298.420163236806
2015-09-25,102155.74523846863,42243.10931005578,59912.635928412856
2015-09-28,100519.74720967025,52218.62053399208,48301.12667567818
2015-09-29,101548.58759037685,52218.62053399208,49329.96705638476
2015-09-30,101826.98416364606,52218.62053399208,49608.36362965399
2015-10-01,101906.56492265062,52218.62053399208,49687.94438865854
2015-10-02,102362.66801781766,52218.62053399208,50144.04748382559
2015-10-05,102882.28880028077,52218.62053399208,50663.6682662887
2015-10-06,102713.2728548289,52218.62053399208,50494.65232083682
2015-10-07,103252.56287779883,42814.457302524985,60438.10557527385
2015-10-08,103921.6232168342,42814.457302524985,61107.16591430921
2015-10-09,104258.65363693706,42814.457302524985,61444.196334412074
2015-10-12,105135.38479905493,42814.457302524985,62320.92749652994
2015-10-13,104449.7245634778,42814.457302524985,61635.26726095281
2015-10-14,104226.84756018035,42814.457302524985,61412.39025765537
2015-10-15,105061.9851704222,42814.457302524985,62247.52786789721
2015-10-16,105274.525671746,42814.457302524985,62460.06836922101
2015-10-19,106038.29366083475,42814.457302524985,63223.83635830977
2015-10-20,105677.93444190842,42814.457302524985,62863.47713938344
2015-10-21,105581.89186824035,42814.457302524985,62767.43456571537
2015-10-22,106087.24571619305,42814.457302524985,63272.78841366807
2015-10-23,106455.85431946804,42814.457302524985,63641.397016943054
2015-10-26,106715.37511701597,42814.457302524985,63900.917814490975
2015-10-27,107002.38412311557,42814.457302524985,64187.92682059059
2015-10-28,107553.38894732669,42814.457302524985,64738.9316448017
2015-10-29,106422.16783523184,42814.457302524985,63607.71053270686
2015-10-30,105024.13184864583,42814.457302524985,62209.67454612085
2015-11-02,106214.08432165107,42814.457302524985,63399.627019126085
2015-11-03,105733.38438787633,42814.457302524985,62918.927085351344
2015-11-04,105147.633071203,42814.457302524985,62333.17576867802
2015-11-05,105670.85455894173,42814.457302524985,62856.397256416756
2015-11-06,104887.51769515953,42814.457302524985,62073.06039263454
2015-11-09,104105.80080769132,37435.41924656977,66670.38156112155
2015-11-10,104711.43452016616,37435.41924656977,67276.0152735964
2015-11-11,104674.92571853744,37435.41924656977,67239.50647196767
2015-11-12,103643.80001391,37435.41924656977,66208.38076734023
2015-11-13,102908.79541044321,37435.41924656977,65473.37616387344
2015-11-16,103521.18471906867,37435.41924656977,66085.7654724989
2015-11-17,103207.37275299596,37435.41924656977,65771.95350642619
2015-11-18,104388.30020148685,37435.41924656977,66952.88095491708
2015-11-19,104441.30779110374,37435.41924656977,67005.88854453397
2015-11-20,105924.83248149512,37435.41924656977,68489.41323492535
2015-11-23,105906.61520956803,37435.41924656977,68471.19596299826
2015-11-24,106001.57397827045,37435.41924656977,68566.15473170068
2015-11-25,105958.57802649328,37435.41924656977,68523.15877992351
2015-11-27,106166.4287286796,37435.41924656977,68731.00948210983
2015-11-30,105514.168818024,37435.41924656977,68078.74957145423
2015-12-01,106260.85475866495,37435.41924656977,68825.43551209518
2015-12-02,105696.81583942723,37435.41924656977,68261.39659285746
2015-12-03,104992.97142265103,37435.41924656977,67557.55217608126
2015-12-04,106284.98553038824,37435.41924656977,68849.56628381847
2015-12-07,106054.13954820686,25391.690029935766,80662.4495182711
2015-12-08,105771.23871789192,25391.690029935766,80379.54868795615
2015-12-09,105540.07586482694,25391.690029935766,80148.38583489117
2015-12-10,105580.63236554767,25391.690029935766,80188.94233561191
2015-12-11,104582.37239028816,25391.690029935766,79190.6823603524
2015-12-14,104641.72925567432,25391.690029935766,79250.03922573855
2015-12-15,105669.2297149488,25391.690029935766,80277.53968501303
2015-12-16,106785.30295916766,25391.690029935766,81393.6129292319
2015-12-17,106348.12792018839,25391.690029935766,80956.43789025262
2015-12-18,106143.17259605671,25391.690029935766,80751.48256612095
2015-12-21,105639.09610248407,25391.690029935766,80247.4060725483
2015-12-22,106041.25257004895,25391.690029935766,80649.56254011318
2015-12-23,107286.57819135438,25391.690029935766,81894.88816141861
2015-12-24,107459.73138092026,25391.690029935766,82068.0413509845
2015-12-28,107620.7517536146,25391.690029935766,82229.06172367884
2015-12-29,108721.3208446877,25391.690029935766,83329.63081475193
2015-12-30,108375.36369278161,25391.690029935766,82983.67366284585
2015-12-31,107853.23399630829,25391.690029935766,82461.54396637253
2016-01-04,105820.32842427299,25391.690029935766,80428.63839433722
2016-01-05,105753.6749306814,25391.690029935766,80361.98490074564
2016-01-06,105771.35335772588,25391.690029935766,80379.66332779011
2016-01-07,103913.70041088379,10307.124122428802,93606.57628845499
2016-01-08,102402.62709677938,10307.124122428802,92095.50297435059
2016-01-11,101769.88236316765,10307.124122428802,91462.75824073884
2016-01-12,102136.65353937939,10307.124122428802,91829.5294169506
2016-01-13,99238.31911551522,10307.124122428802,88931.19499308642
2016-01-14,101180.86320297065,10307.124122428802,90873.73908054185
2016-01-15,99160.49976763094,10307.124122428802,88853.37564520213
2016-01-19,98447.1424622373,10307.124122428802,88140.0183398085
2016-01-20,98680.91581232773,10307.124122428802,88373.79168989894
2016-01-21,98900.5168852256,10307.124122428802,88593.39276279681
2016-01-22,100997.45008935494,10307.124122428802,90690.32596692613
2016-01-25,100591.79466412438,10307.124122428802,90284.67054169557
2016-01-26,101271.62377204048,10307.124122428802,90964.49964961168
2016-01-27,100240.70401181275,10307.124122428802,89933.57988938395
2016-01-28,97948.10192005505,25789.24428075935,72158.8576392957
2016-01-29,99548.09979883616,25789.24428075935,73758.85551807682
2016-02-01,99566.78694591053,25789.24428075935,73777.54266515118
2016-02-02,97892.75331385118,25789.24428075935,72103.50903309183
2016-02-03,99685.33337371024,25789.24428075935,73896.08909295089
2016-02-04,99972.34831384521,25789.24428075935,74183.10403308587
2016-02-05,98261.07909081393,25789.24428075935,72471.83481005458
2016-02-08,95079.19289969734,48705.479175654415,46373.71372404293
2016-02-09,93856.33191730887,48705.479175654415,45150.85274165445
2016-02-10,94277.18693307406,48705.479175654415,45571.707757419645
2016-02-11,92209.70943340211,56296.50490334696,35913.20453005514
2016-02-12,93203.42731886002,56296.50490334696,36906.92241551305
2016-02-16,94427.64135743759,56296.50490334696,38131.13645409062
2016-02-17,95499.58188910765,56296.50490334696,39203.076985760694
2016-02-18,95052.26631229493,56296.50490334696,38755.76140894796
2016-02-19,95301.6307668048,56296.50490334696,39005.125863457826
2016-02-22,95565.56903175253,56296.50490334696,39269.064128405575
2016-02-23,94886.1975656336,56296.50490334696,38589.69266228663
2016-02-24,94959.18890106131,56296.50490334696,38662.68399771434
2016-02-25,95181.34100493984,56296.50490334696,38884.83610159288
2016-02-26,95445.33666586372,56296.50490334696,39148.83176251677
2016-02-29,95053.50839131992,56296.50490334696,38757.003487972965
2016-03-01,96283.2958125306,56296.50490334696,39986.79090918364
2016-03-02,96702.29586418392,56296.50490334696,40405.79096083697
2016-03-03,96647.72597422809,56296.50490334696,40351.221070881125
2016-03-04,96789.13099472946,56296.50490334696,40492.626091382495
2016-03-07,97824.22527037692,39094.452244335145,58729.77302604177
2016-03-08,96875.79227090607,39094.452244335145,57781.34002657091
2016-03-09,96472.62758277624,39094.452244335145,57378.1753384411
2016-03-10,96289.05362374095,39094.452244335145,57194.60137940581
2016-03-11,97952.54741466956,39094.452244335145,58858.09517033441
2016-03-14,97648.8046317181,39094.452244335145,58554.352387382954
2016-03-15,97409.6556742163,39094.452244335145,58315.20342988115
2016-03-16,98186.24302351777,39094.452244335145,59091.79077918263
2016-03-17,98816.94242229567,39094.452244335145,59722.49017796053
2016-03-18,99126.33778946594,39094.452244335145,60031.88554513078
2016-03-21,99553.84859196923,39094.452244335145,60459.39634763409
2016-03-22,99673.21633840425,39094.452244335145,60578.7640940691
2016-03-23,98611.0824559145,39094.452244335145,59516.63021157935
2016-03-24,98350.14436123129,39094.452244335145,59255.69211689614
2016-03-28,98415.25473051034,39094.452244335145,59320.80248617519
2016-03-29,99388.07357646714,39094.452244335145,60293.62133213199
2016-03-30,99210.43279534244,39094.452244335145,60115.98055100729
2016-03-31,99109.91202689451,39094.452244335145,60015.45978255937
2016-04-01,99507.05435132563,39094.452244335145,60412.60210699048
2016-04-04,99058.9284067471,39094.452244335145,59964.47616241196
2016-04-05,98852.49768604254,39094.452244335145,59758.04544170739
2016-04-06,100025.86522759918,39094.452244335145,60931.41298326403
2016-04-07,99305.20368160066,14326.59782582541,84978.60585577525
2016-04-08,99206.3097960949,14326.59782582541,84879.71197026948
2016-04-11,98501.16820018823,14326.59782582541,84174.57037436283
2016-04-12,99422.8720539411,14326.59782582541,85096.27422811568
2016-04-13,99988.38409407713,14326.59782582541,85661.78626825172
2016-04-14,99821.27284584241,14326.59782582541,85494.67502001699
2016-04-15,99970.56874230105,14326.59782582541,85643.97091647565
2016-04-18,100336.45566359101,14326.59782582541,86009.85783776561
2016-04-19,100472.8115045276,14326.59782582541,86146.21367870219
2016-04-20,99898.41509987091,14326.59782582541,85571.81727404549
2016-04-21,100166.93131138492,14326.59782582541,85840.3334855595
2016-04-22,100609.97974739503,14326.59782582541,86283.38192156961
2016-04-25,100503.83377640633,14326.59782582541,86177.23595058093
2016-04-26,100632.73937347214,14326.59782582541,86306.14154764672
2016-04-27,100728.86364016475,14326.59782582541,86402.26581433935
2016-04-28,100823.86320712886,14326.59782582541,86497.26538130344
2016-04-29,100498.95499545697,14326.59782582541,86172.35716963155
2016-05-02,101098.68504937127,14326.59782582541,86772.08722354585
2016-05-03,100076.06478754187,14326.59782582541,85749.46696171645
2016-05-04,99398.23016007338,14326.59782582541,85071.63233424796
2016-05-05,98827.06321790582,14326.59782582541,84500.4653920804
2016-05-06,99070.07951593157,14326.59782582541,84743.48169010617
2016-05-09,99702.8224742973,28613.910611658346,71088.91186263895
2016-05-10,100304.69179430064,28613.910611658346,71690.7811826423
2016-05-11,99097.06056846023,28613.910611658346,70483.14995680189
2016-05-12,99311.13257793452,28613.910611658346,70697.22196627618
2016-05-13,98635.29087525897,28613.910611658346,70021.38026360063
2016-05-16,99370.10878813059,28613.910611658346,70756.19817647224
2016-05-17,99231.72358219491,28613.910611658346,70617.81297053657
2016-05-18,98735.33572845932,28613.910611658346,70121.42511680098
2016-05-19,98504.9135285103,28613.910611658346,69891.00291685195
2016-05-20,99228.01045156275,28613.910611658346,70614.0998399044
2016-05-23,99351.2025414147,28613.910611658346,70737.29192975636
2016-05-24,100788.38340036049,28613.910611658346,72174.47278870214
2016-05-25,101004.29216309088,28613.910611658346,72390.38155143254
2016-05-26,101244.31962076928,28613.910611658346,72630.40900911094
2016-05-27,101587.90641336452,28613.910611658346,72973.99580170617
2016-05-31,102024.18760852932,28613.910611658346,73410.27699687098
2016-06-01,101810.41535282803,28613.910611658346,73196.50474116969
2016-06-02,102034.12178452972,28613.910611658346,73420.21117287138
2016-06-03,101758.29277152916,28613.910611658346,73144.38215987082
2016-06-06,101901.97553726552,28613.910611658346,73288.06492560718
2016-06-07,99680.4965185342,14380.74070396601,85299.75581456818
2016-06-08,99755.68934382818,14380.74070396601,85374.94863986218
2016-06-09,99099.87564778098,14380.74070396601,84719.13494381498
2016-06-10,97502.73760459421,14380.74070396601,83121.99690062819
2016-06-13,96258.77305704696,14380.74070396601,81878.03235308094
2016-06-14,95957.21062760387,14380.74070396601,81576.46992363787
2016-06-15,96008.86264442062,14380.74070396601,81628.12194045461
2016-06-16,95673.8168470948,14380.74070396601,81293.0761431288
2016-06-17,96252.90078977493,14380.74070396601,81872.16008580892
2016-06-20,97802.17838490018,14380.74070396601,83421.43768093416
2016-06-21,98427.99013226072,14380.74070396601,84047.24942829472
2016-06-22,97769.34939197658,14380.74070396601,83388.60868801057
2016-06-23,99020.02430860282,14380.74070396601,84639.2836046368
2016-06-24,95858.44485472472,14380.74070396601,81477.70415075871
2016-06-27,92985.25534775064,14380.74070396601,78604.51464378464
2016-06-28,95188.77522473948,14380.74070396601,80808.03452077348
2016-06-29,97069.6801393301,14380.74070396601,82688.9394353641
2016-06-30,97834.84493609489,14380.74070396601,83454.10423212888
2016-07-01,98610.62388760532,14380.74070396601,84229.88318363932
2016-07-05,96910.85608416126,14380.74070396601,82530.11538019526
2016-07-06,97138.06430096601,14380.74070396601,82757.32359700001
2016-07-07,96804.38646382643,31417.289310164873,65387.09715366156
2016-07-08,98100.3901664734,31417.289310164873,66683.10085630853
2016-07-11,98205.2202020121,31417.289310164873,66787.93089184724
2016-07-12,98580.34108478602,31417.289310164873,67163.05177462116
2016-07-13,98629.55231812826,31417.289310164873,67212.2630079634
2016-07-14,98876.07977796518,31417.289310164873,67458.7904678003
2016-07-15,99261.38170007596,31417.289310164873,67844.09238991108
2016-07-18,99663.69706704977,31417.289310164873,68246.4077568849
2016-07-19,99579.19628250468,31417.289310164873,68161.90697233981
2016-07-20,100136.2861747942,31417.289310164873,68718.99686462933
2016-07-21,100328.65452472292,31417.289310164873,68911.36521455804
2016-07-22,100805.07009528246,31417.289310164873,69387.78078511757
2016-07-25,100909.14878311899,31417.289310164873,69491.85947295411
2016-07-26,101062.5817137747,31417.289310164873,69645.29240360984
2016-07-27,101506.66753909094,31417.289310164873,70089.37822892607
2016-07-28,101365.33166772526,31417.289310164873,69948.04235756039
2016-07-29,102622.49654421565,31417.289310164873,71205.20723405077
2016-08-01,102613.46445917751,31417.289310164873,71196.17514901263
2016-08-02,102093.46164895562,31417.289310164873,70676.17233879076
2016-08-03,102492.00645533335,31417.289310164873,71074.71714516848
2016-08-04,102146.34909553829,31417.289310164873,70729.05978537342
2016-08-05,102286.46010400302,31417.289310164873,70869.17079383816
2016-08-08,102444.66733650482,14779.523065441463,87665.14427106336
2016-08-09,102396.59992983648,14779.523065441463,87617.07686439501
2016-08-10,101848.20672782845,14779.523065441463,87068.68366238699
2016-08-11,102290.7180173215,14779.523065441463,87511.19495188004
2016-08-12,102032.76391852109,14779.523065441463,87253.24085307962
2016-08-15,102494.44255768205,14779.523065441463,87714.91949224059
2016-08-16,101508.20969669135,14779.523065441463,86728.68663124989
2016-08-17,101253.2577930709,14779.523065441463,86473.73472762943
2016-08-18,101210.65651212522,14779.523065441463,86431.13344668376
2016-08-19,100518.72736740076,14779.523065441463,85739.2043019593
2016-08-22,101312.64112963011,14779.523065441463,86533.11806418865
2016-08-23,101619.80777256974,14779.523065441463,86840.28470712827
2016-08-24,100387.26942310724,14779.523065441463,85607.74635766578
2016-08-25,100454.49821111877,14779.523065441463,85674.97514567731
2016-08-26,100379.9244131333,14779.523065441463,85600.40134769183
2016-08-29,100947.40215102547,14779.523065441463,86167.879085584
2016-08-30,100996.19402526134,14779.523065441463,86216.67095981988
2016-08-31,100702.92147943973,14779.523065441463,85923.39841399826
2016-09-01,100579.96481458916,14779.523065441463,85800.44174914769
2016-09-02,100825.245335505,14779.523065441463,86045.72227006353
2016-09-06,101540.82309574743,14779.523065441463,86761.30003030597
2016-09-07,102080.4718653138,14726.98118593965,87353.49067937415
2016-09-08,102206.13040677269,14726.98118593965,87479.14922083305
2016-09-09,99607.66569493289,14726.98118593965,84880.68450899323
2016-09-12,101295.96058193297,14726.98118593965,86568.97939599332
2016-09-13,99982.57417047108,14726.98118593965,85255.59298453142
2016-09-14,99965.92917755852,14726.98118593965,85238.94799161886
2016-09-15,100567.78969629921,14726.98118593965,85840.80851035955
2016-09-16,100580.62546998003,14726.98118593965,85853.64428404038
2016-09-19,100758.49034064997,14726.98118593965,86031.50915471031
2016-09-20,100950.76261281932,14726.98118593965,86223.78142687966
2016-09-21,101779.26672549624,14726.98118593965,87052.28553955659
2016-09-22,102417.69108884977,14726.98118593965,87690.70990291012
2016-09-23,102484.26088555026,14726.98118593965,87757.27969961062
2016-09-26,101367.98769795132,14726.98118593965,86641.00651201168
2016-09-27,102714.0818326755,14726.98118593965,87987.10064673584
2016-09-28,103108.09578654327,14726.98118593965,88381.11460060363
2016-09-29,101716.70983518363,14726.98118593965,86989.72864924399
2016-09-30,102082.35202303392,14726.98118593965,87355.37083709426
2016-10-03,101649.1854924951,14726.98118593965,86922.20430655545
2016-10-04,101091.21635533767,14726.98118593965,86364.23516939802
2016-10-05,101225.62073071889,14726.98118593965,86498.63954477923
2016-10-06,100997.50245409171,14726.98118593965,86270.52126815205
2016-10-07,100943.97662585428,14563.0208935978,86380.95573225648
2016-10-10,101862.31517335729,14563.0208935978,87299.29427975949
2016-10-11,100929.980258142,14563.0208935978,86366.9593645442
2016-10-12,100530.69889993774,14563.0208935978,85967.67800633993
2016-10-13,101163.6856198631,14563.0208935978,86600.6647262653
2016-10-14,100691.74764892666,14563.0208935978,86128.72675532885
2016-10-17,100257.70380587225,14563.0208935978,85694.68291227445
2016-10-18,101112.20450957614,14563.0208935978,86549.18361597834
2016-10-19,100936.4430642581,14563.0208935978,86373.4221706603
2016-10-20,101002.30100355181,14563.0208935978,86439.28010995401
2016-10-21,100405.8999593691,14563.0208935978,85842.8790657713
2016-10-24,100367.23588073505,14563.0208935978,85804.21498713725
2016-10-25,100308.48301813976,14563.0208935978,85745.46212454195
2016-10-26,99146.98740930593,14563.0208935978,84583.96651570813
2016-10-27,98975.10904279002,14563.0208935978,84412.08814919222
2016-10-28,98197.75812716146,14563.0208935978,83634.73723356366
2016-10-31,97376.93416545512,14563.0208935978,82813.91327185732
2016-11-01,96404.74269830663,14563.0208935978,81841.72180470882
2016-11-02,95533.14470115722,14563.0208935978,80970.12380755942
2016-11-03,94609.54733069909,14563.0208935978,80046.52643710129
2016-11-04,95577.67417243212,14563.0208935978,81014.65327883432
2016-11-07,98513.2025274161,28272.49922552955,70240.70330188655
2016-11-08,98905.93687500677,28272.49922552955,70633.43764947722
2016-11-09,100528.71694662525,28272.49922552955,72256.2177210957
2016-11-10,101772.41716751325,28272.49922552955,73499.9179419837
2016-11-11,101053.22659020932,28272.49922552955,72780.72736467977
2016-11-14,102722.75992703241,28272.49922552955,74450.26070150286
2016-11-15,102452.80639539615,28272.49922552955,74180.3071698666
2016-11-16,101606.84909827924,28272.49922552955,73334.34987274969
2016-11-17,101398.42410561687,28272.49922552955,73125.92488008732
2016-11-18,100432.21043892429,28272.49922552955,72159.71121339474
2016-11-21,100839.86841615863,28272.49922552955,72567.36919062908
2016-11-22,100147.13653539862,28272.49922552955,71874.63730986907
2016-11-23,99051.3959902306,28272.49922552955,70778.89676470104
2016-11-25,99218.54976672426,28272.49922552955,70946.05054119471
2016-11-28,98147.52506387276,28272.49922552955,69875.02583834321
2016-11-29,98418.29848979207,28272.49922552955,70145.79926426252
2016-11-30,97958.05032676738,28272.49922552955,69685.55110123783
2016-12-01,97674.50541683864,55420.594673750034,42253.91074308861
