date,value
2008-07-14,144343.90646779127
2008-07-15,144278.0925421374
2008-07-16,146246.73096057452
2008-07-17,147089.66385423573
2008-07-18,144992.27102642402
2008-07-21,144005.37602774953
2008-07-22,144788.76672162907
2008-07-23,143848.83223665168
2008-07-24,143346.2897961394
2008-07-25,143262.26222652892
2008-07-28,142781.59532267324
2008-07-29,143379.5910303883
2008-07-30,143820.6080185309
2008-07-31,143685.70778765623
2008-08-01,143528.7951917959
2008-08-04,143314.8250423025
2008-08-05,143623.52774945166
2008-08-06,143630.7562891674
2008-08-07,143038.00700589802
2008-08-08,143806.97051298723
2008-08-11,144213.46122273186
2008-08-12,143002.1966827099
2008-08-13,142231.53906650605
2008-08-14,142636.92613838863
2008-08-15,142765.71140705794
2008-08-18,142121.79838455582
2008-08-19,141677.5208494658
2008-08-20,141768.35091446084
2008-08-21,141707.9810825456
2008-08-22,142103.837977444
2008-08-25,141712.7905872883
2008-08-26,141784.97898034772
2008-08-27,141875.7017103069
2008-08-28,142434.6588828919
2008-08-29,142376.42882780227
2008-09-02,142570.3548664279
2008-09-03,142710.85947697284
2008-09-04,141965.84850390005
2008-09-05,142292.45098169727
2008-09-08,143032.46891487084
2008-09-09,141425.4650571812
2008-09-10,141525.65730897864
2008-09-11,141849.19418858178
2008-09-12,141891.983693277
2008-09-15,139045.64096080215
2008-09-16,139692.25228973594
2008-09-17,138981.82665914288
2008-09-18,139481.45833037226
2008-09-19,139821.03831318422
2008-09-22,139158.76116486074
2008-09-23,139104.0761444167
2008-09-24,139165.6136624306
2008-09-25,139604.96228954347
2008-09-26,139746.82952410905
2008-09-29,138561.28085329485
2008-09-30,139695.23797403154
2008-10-01,139536.18777513274
2008-10-02,138999.08181070848
2008-10-03,138820.3879366138
2008-10-06,138445.5775924472
2008-10-07,138326.49774147864
2008-10-08,138059.37227151226
2008-10-09,137680.61079796666
2008-10-10,137899.27422840468
2008-10-13,139019.38059384841
2008-10-14,139235.12298203676
2008-10-15,138595.72826418048
2008-10-16,138868.0903411591
2008-10-17,139010.49455902108
2008-10-20,139133.87665719047
2008-10-21,138900.19207564532
2008-10-22,138846.3703136756
2008-10-23,138842.4481699734
2008-10-24,138623.07144731158
2008-10-27,138452.23504359476
2008-10-28,139389.00363029802
2008-10-29,139151.72218115392
2008-10-30,139160.48066059648
2008-10-31,139106.3477879389
2008-11-03,138938.52354434677
2008-11-04,139297.98101777423
2008-11-05,138944.58497358745
2008-11-06,138773.01316764226
2008-11-07,138816.11718408222
2008-11-10,138600.67851724912
2008-11-11,138398.1769928355
2008-11-12,137697.09494202005
2008-11-13,138218.2134558911
2008-11-14,137963.50662488455
2008-11-17,137935.31841547776
2008-11-18,138057.46763806432
2008-11-19,137609.37147215634
2008-11-20,137354.94602034314
2008-11-21,137594.77059398044
2008-11-24,137693.0011658201
2008-11-25,137670.33230383185
2008-11-26,137761.66372821887
2008-11-28,137737.35215341425
2008-12-01,137545.49167325065
2008-12-02,137653.90579160847
2008-12-03,137697.2720959546
2008-12-04,137609.8839214552
2008-12-05,137620.724676288
2008-12-08,137708.95439275098
2008-12-09,137454.23249610246
2008-12-10,137525.2032951491
2008-12-11,137283.08674047666
2008-12-12,137338.331237003
2008-12-15,137197.28785668273
2008-12-16,137705.70657828572
2008-12-17,137600.4824187329
2008-12-18,137470.69863016094
2008-12-19,137410.2549254775
2008-12-22,137134.25902942743
2008-12-23,137063.9079121456
2008-12-24,137115.68213836098
2008-12-26,137130.6384698571
2008-12-29,137165.0399272876
2008-12-30,137406.99844034103
2008-12-31,137528.77460805545
2009-01-02,137773.19727948486
2009-01-05,137852.85257855468
2009-01-06,137774.28178618706
2009-01-07,137491.24451667428
2009-01-08,137625.23064166302
2009-01-09,137345.57044021087
2009-01-12,137062.10798339688
