date,value
2021-12-14,253044.49795169776
2021-12-15,254489.24824272597
2021-12-16,252040.10123985904
2021-12-17,251529.25561683415
2021-12-20,250943.82359085535
2021-12-21,252054.49424269784
2021-12-22,252943.93371110168
2021-12-23,253168.17318670233
2021-12-27,254336.03353931042
2021-12-28,254155.43496771512
2021-12-29,254260.7848999478
2021-12-30,253864.97632205032
2021-12-31,253413.48448587453
2022-01-03,253177.20265600085
2022-01-04,252313.3497458178
2022-01-05,250412.56838066765
2022-01-06,250036.32518385447
2022-01-07,252386.48025730532
2022-01-10,252909.46417442514
2022-01-11,255099.949448913
2022-01-12,256315.13298118382
2022-01-13,252106.9247406656
2022-01-14,253132.60439607262
2022-01-18,250685.67805473792
2022-01-19,247909.42801570002
2022-01-20,246012.62805017244
2022-01-21,241227.0740043126
2022-01-24,241178.7866263367
2022-01-25,239210.19489194086
2022-01-26,239184.2018766309
2022-01-27,239048.454698337
2022-01-28,242257.27877637313
2022-01-31,243542.54039385697
2022-02-01,243493.44100701937
2022-02-02,243848.69210419134
2022-02-03,242999.55168068144
2022-02-04,242852.2535201686
2022-02-07,242641.41393972712
2022-02-08,243556.98242694797
2022-02-09,243975.77494404858
2022-02-10,242774.27006714896
2022-02-11,241769.16714468956
2022-02-14,241838.48625927253
2022-02-15,242967.78097071714
2022-02-16,242898.4662632239
2022-02-17,241838.48625927253
2022-02-18,241382.14533755326
2022-02-22,240521.4539318244
2022-02-23,239293.95603961483
2022-02-24,240065.11301010512
2022-02-25,240674.5297869916
2022-02-28,240752.50883292145
2022-03-01,240197.96913752696
2022-03-02,241168.41470623977
2022-03-03,241073.10257634684
2022-03-04,240189.3047990903
2022-03-07,239071.56106986466
2022-03-08,238534.3500513435
2022-03-09,240125.7633791617
2022-03-10,238846.2794563322
2022-03-11,237751.63769154449
2022-03-14,236564.57484773587
2022-03-15,237855.61415987407
2022-03-16,239155.3178104489
2022-03-17,239452.80518234664
2022-03-18,240423.25075105942
2022-03-21,240827.60564215877
2022-03-22,241821.15758239923
2022-03-23,242222.62142262654
2022-03-24,243337.47850806988
2022-03-25,243525.21171698367
2022-03-28,243779.3773966981
2022-03-29,244749.82296541092
2022-03-30,244406.1228504579
2022-03-31,243493.44100701937
2022-04-01,243406.79321556308
2022-04-04,244599.63375402603
2022-04-05,243623.4104906589
2022-04-06,242690.51332656475
2022-04-07,245055.16382791576
2022-04-08,242945.9347412992
2022-04-11,239839.72148980253
2022-04-12,240481.93230086414
2022-04-13,243170.42817426554
2022-04-14,240137.52914710713
2022-04-18,240892.9831608374
2022-04-19,243295.97999321375
2022-04-20,240850.2022910362
